"Time stamp","PC input energy | (MWt)","PC efficiency: gross","PC electrical power output: gross | (MWe)","PC water consumption: makeup + cooling | (kg/s)","PC HTF inlet temperature | (C)","PC HTF outlet temperature | (C)","Rec. HTF inlet temperature | (C)","Rec. HTF outlet temperature | (C)","Rec. thermal efficiency"
"Jun 11, 09:00 pm",0,0,0,0,574,290,290,0,0
"Jun 11, 10:00 pm",0,0,0,0,574,290,290,0,0
"Jun 11, 11:00 pm",0,0,0,0,574,290,290,0,0
"Jun 12, 12:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 01:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 02:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 03:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 08:00 am",32.0646,0,0,0,573.78,290,290,376.608,0.278074
"Jun 12, 09:00 am",122.645,0.340691,41.3459,25.7008,573.218,290.712,289.938,573.218,0.952641
"Jun 12, 10:00 am",121.359,0.436009,52.9138,33.3683,573.34,291.262,289.962,573.34,0.961146
"Jun 12, 11:00 am",121.359,0.444548,53.9499,33.6714,573.346,290.457,289.481,573.346,0.962582
"Jun 12, 12:00 pm",126.669,0.444221,56.2689,35.0279,573.294,290.975,289.707,573.294,0.956912
"Jun 12, 01:00 pm",126.689,0.44353,56.1904,35.0717,573.398,291.035,289.676,573.398,0.952523
"Jun 12, 02:00 pm",126.638,0.442383,56.0225,35.1227,573.387,291.138,289.714,573.387,0.948993
"Jun 12, 03:00 pm",126.615,0.441738,55.9307,35.1536,573.394,291.196,289.769,573.394,0.948232
"Jun 12, 04:00 pm",126.597,0.441791,55.9294,35.146,573.35,291.192,289.939,573.35,0.944474
"Jun 12, 05:00 pm",126.599,0.441654,55.913,35.1542,573.366,291.204,290.929,573.366,0.922957
"Jun 12, 06:00 pm",121.359,0.440226,53.4255,33.9051,570.883,291.021,290,0,0
"Jun 12, 07:00 pm",121.359,0.443027,53.7653,33.7538,570.799,290.766,290,0,0
"Jun 12, 08:00 pm",121.332,0.434226,52.6852,33.457,570.704,291.593,290,0,0
"Jun 12, 09:00 pm",121.359,0.437149,53.0519,33.3075,570.595,291.329,290,0,0
"Jun 12, 10:00 pm",121.359,0.43955,53.3434,33.1787,570.466,291.112,290,0,0
"Jun 12, 11:00 pm",121.359,0.441358,53.5628,33.0815,570.31,290.955,290,0,0
"Jun 13, 12:00 am",121.359,0.44183,53.6201,33.0552,570.113,290.925,290,0,0
"Jun 13, 01:00 am",121.402,0.442862,53.7645,33.0103,569.845,290.851,290,0,0
"Jun 13, 02:00 am",121.36,0.443748,53.8532,32.9518,569.418,290.795,290,0,0
"Jun 13, 03:00 am",1.83019,0.030622,0.744049,0.529181,573.628,288.956,290,0,0
"Jun 13, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 13, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 13, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 13, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 13, 08:00 am",34.4783,0,0,0,573.776,290,290,381.04,0.293022
"Jun 13, 09:00 am",122.538,0.351207,42.6221,26.2159,573.228,290.527,290.453,573.228,0.952925
"Jun 13, 10:00 am",121.359,0.438236,53.1838,33.2492,573.347,291.051,290.468,573.347,0.961224
"Jun 13, 11:00 am",121.342,0.434311,52.7003,33.4545,573.355,291.419,290.567,573.355,0.962749
"Jun 13, 12:00 pm",126.258,0.433721,54.7609,34.7501,573.324,291.921,290.75,573.324,0.959771
"Jun 13, 01:00 pm",126.769,0.44515,56.4314,35.0027,573.43,290.889,290.288,573.43,0.956403
"Jun 13, 02:00 pm",126.731,0.444231,56.2977,35.0437,573.427,290.971,290.299,573.427,0.95387
"Jun 13, 03:00 pm",126.707,0.443624,56.2104,35.072,573.429,291.026,290.331,573.429,0.952752
"Jun 13, 04:00 pm",126.673,0.443321,56.1569,35.0803,573.382,291.054,290.358,573.382,0.948648
"Jun 13, 05:00 pm",126.663,0.442994,56.1111,35.0956,573.388,291.083,290.89,573.388,0.926469
"Jun 13, 06:00 pm",121.359,0.441024,53.5223,33.8623,571.862,290.882,290,0,0
"Jun 13, 07:00 pm",121.359,0.44335,53.8046,33.7369,571.78,290.67,290,0,0
"Jun 13, 08:00 pm",121.336,0.434093,52.671,33.4662,571.687,291.542,290,0,0
"Jun 13, 09:00 pm",121.359,0.437238,53.0628,33.3043,571.58,291.255,290,0,0
"Jun 13, 10:00 pm",121.359,0.439605,53.35,33.178,571.456,291.041,290,0,0
"Jun 13, 11:00 pm",121.359,0.441502,53.5803,33.0767,571.307,290.873,290,0,0
"Jun 14, 12:00 am",121.359,0.443788,53.8577,32.9548,571.121,290.672,290,0,0
"Jun 14, 01:00 am",121.359,0.44441,53.9331,32.9219,570.873,290.632,290,0,0
"Jun 14, 02:00 am",121.444,0.44192,53.6684,33.0816,570.499,290.898,290,0,0
"Jun 14, 03:00 am",32.2172,0.414044,13.3393,9.20154,569.856,278.107,290,0,0
"Jun 14, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 14, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 14, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 14, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 14, 08:00 am",31.2907,0,0,0,573.779,290,290,375.142,0.27261
"Jun 14, 09:00 am",122.68,0.337822,40.9977,25.511,573.214,290.725,290.386,573.214,0.951758
"Jun 14, 10:00 am",121.359,0.435936,52.9049,33.3745,573.34,291.269,290.516,573.34,0.96073
"Jun 14, 11:00 am",121.359,0.44502,54.0071,33.648,573.348,290.413,290.053,573.348,0.962526
"Jun 14, 12:00 pm",126.592,0.442368,56.0001,35.1135,573.289,291.141,290.44,573.289,0.955952
"Jun 14, 01:00 pm",126.604,0.441419,55.8854,35.1694,573.397,291.224,290.521,573.397,0.95213
"Jun 14, 02:00 pm",126.554,0.440206,55.7097,35.2237,573.394,291.333,290.625,573.394,0.949535
"Jun 14, 03:00 pm",126.526,0.439511,55.6094,35.2562,573.394,291.396,290.692,573.394,0.947909
"Jun 14, 04:00 pm",126.504,0.439594,55.6105,35.2463,573.341,291.39,290.684,573.341,0.942753
"Jun 14, 05:00 pm",126.503,0.439535,55.6028,35.2493,573.345,291.395,291.199,573.345,0.918486
"Jun 14, 06:00 pm",121.359,0.445075,54.0141,34.4065,571.917,290.5,290,0,0
"Jun 14, 07:00 pm",121.359,0.441133,53.5356,33.8551,571.833,290.874,290,0,0
"Jun 14, 08:00 pm",121.359,0.444244,53.913,33.6871,571.737,290.59,290,0,0
"Jun 14, 09:00 pm",121.359,0.436085,52.923,33.3634,571.628,291.361,290,0,0
"Jun 14, 10:00 pm",121.359,0.439193,53.3001,33.1969,571.499,291.077,290,0,0
"Jun 14, 11:00 pm",121.359,0.441578,53.5895,33.0692,571.343,290.864,290,0,0
"Jun 15, 12:00 am",121.359,0.443584,53.8329,32.9617,571.147,290.69,290,0,0
"Jun 15, 01:00 am",121.436,0.441558,53.621,33.0939,570.88,290.904,290,0,0
"Jun 15, 02:00 am",121.261,0.422166,51.1924,33.3207,570.458,292.733,290,0,0
"Jun 15, 03:00 am",5.28657,0.0884487,2.1492,1.52268,573.139,286.967,290,0,0
"Jun 15, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 15, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 15, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 15, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 15, 08:00 am",32.3354,0,0,0,573.774,290,290,377.11,0.278364
"Jun 15, 09:00 am",122.633,0.344919,41.859,25.5955,573.215,290.406,290.339,573.215,0.950518
"Jun 15, 10:00 am",121.359,0.441201,53.5438,33.0904,573.35,290.771,290.681,573.35,0.961185
"Jun 15, 11:00 am",121.359,0.439193,53.2999,33.1972,573.363,290.959,290.458,573.363,0.96377
"Jun 15, 12:00 pm",126.71,0.444759,56.3555,35.0085,573.337,290.926,290.433,573.337,0.96129
"Jun 15, 01:00 pm",126.6,0.443978,56.2074,35.0237,573.166,290.999,290.42,573.166,0.958334
"Jun 15, 02:00 pm",126.56,0.44303,56.0701,35.0658,573.164,291.085,290.383,573.164,0.956421
"Jun 15, 03:00 pm",126.556,0.442945,56.0571,35.0698,573.161,291.092,290.39,573.161,0.955093
"Jun 15, 04:00 pm",126.638,0.44229,56.0109,35.1275,573.396,291.146,290.446,573.396,0.950864
"Jun 15, 05:00 pm",126.617,0.441712,55.9283,35.1547,573.401,291.198,291.003,573.401,0.929112
"Jun 15, 06:00 pm",121.359,0.441165,53.5394,33.8524,571.868,290.869,290,0,0
"Jun 15, 07:00 pm",121.359,0.443286,53.7968,33.7381,571.787,290.676,290,0,0
"Jun 15, 08:00 pm",121.344,0.434122,52.678,34.224,571.695,291.54,290,0,0
"Jun 15, 09:00 pm",121.359,0.436353,52.9555,33.3495,571.59,291.338,290,0,0
"Jun 15, 10:00 pm",121.359,0.438419,53.2061,33.2391,571.468,291.151,290,0,0
"Jun 15, 11:00 pm",121.359,0.440095,53.4096,33.1499,571.322,291.003,290,0,0
"Jun 16, 12:00 am",121.359,0.441065,53.5273,33.0989,571.141,290.925,290,0,0
"Jun 16, 01:00 am",121.359,0.441732,53.6082,33.0635,570.9,290.879,290,0,0
"Jun 16, 02:00 am",121.359,0.442502,53.7016,33.0227,570.543,290.832,290,0,0
"Jun 16, 03:00 am",42.2733,0.417055,17.6303,11.9427,569.938,280.87,290,0,0
"Jun 16, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 16, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 16, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 16, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 16, 08:00 am",26.4184,0,0,0,573.778,290,290,365.388,0.237393
"Jun 16, 09:00 am",122.893,0.321251,38.9867,24.2216,573.169,290.663,290.583,573.169,0.945875
"Jun 16, 10:00 am",121.359,0.437729,53.1224,33.2793,573.332,291.1,290.494,573.332,0.960217
"Jun 16, 11:00 am",121.359,0.436775,53.0067,33.3296,573.351,291.189,290.465,573.351,0.963837
"Jun 16, 12:00 pm",121.359,0.442918,53.7521,33.7608,573.343,290.61,290.164,573.343,0.964246
"Jun 16, 01:00 pm",121.359,0.443198,53.7861,33.7448,573.194,290.594,290.125,573.194,0.963104
"Jun 16, 02:00 pm",121.359,0.443025,53.7651,33.753,573.193,290.61,290.102,573.193,0.961146
"Jun 16, 03:00 pm",121.359,0.442716,53.7275,33.7707,573.178,290.64,290.094,573.178,0.958735
"Jun 16, 04:00 pm",121.359,0.442445,53.6947,33.7861,573.39,290.652,290.128,573.39,0.952145
"Jun 16, 05:00 pm",121.359,0.441682,53.6022,33.8277,573.356,290.725,290.642,573.356,0.923987
"Jun 16, 06:00 pm",121.359,0.439864,53.3815,33.9254,571.882,290.989,290,0,0
"Jun 16, 07:00 pm",121.359,0.441837,53.6209,33.8194,571.8,290.81,290,0,0
"Jun 16, 08:00 pm",121.359,0.444399,53.9319,33.6815,571.707,290.577,290,0,0
"Jun 16, 09:00 pm",121.359,0.435467,52.8478,33.3991,571.6,291.421,290,0,0
"Jun 16, 10:00 pm",121.359,0.43854,53.2207,33.2345,571.475,291.14,290,0,0
"Jun 16, 11:00 pm",121.359,0.441117,53.5336,33.0963,571.324,290.908,290,0,0
"Jun 17, 12:00 am",121.359,0.442521,53.7039,33.023,571.136,290.79,290,0,0
"Jun 17, 01:00 am",121.359,0.442912,53.7514,33.0016,570.883,290.771,290,0,0
"Jun 17, 02:00 am",121.359,0.443374,53.8074,32.9767,570.495,290.755,290,0,0
"Jun 17, 03:00 am",23.2646,0.38931,9.45788,6.73878,570.015,276.665,290,0,0
"Jun 17, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 17, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 17, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 17, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 17, 08:00 am",24.1084,0,0,0,573.797,290,290,360.44,0.223704
"Jun 17, 09:00 am",122.999,0.314928,38.2194,23.5265,573.188,290.489,290.42,573.188,0.95033
"Jun 17, 10:00 am",121.359,0.439208,53.3018,33.1949,573.328,290.96,290.388,573.328,0.960549
"Jun 17, 11:00 am",121.359,0.436758,53.0046,33.3254,573.345,291.191,290.425,573.345,0.963242
"Jun 17, 12:00 pm",121.316,0.442799,53.7187,33.7543,573.312,290.62,290.129,573.312,0.959886
"Jun 17, 01:00 pm",121.316,0.442952,53.7371,33.7451,573.163,290.615,290.095,573.163,0.959833
"Jun 17, 02:00 pm",121.359,0.444748,53.9742,33.6569,573.168,290.45,289.989,573.168,0.958739
"Jun 17, 03:00 pm",121.328,0.441781,53.6003,33.8092,573.433,290.708,290.096,573.433,0.955426
"Jun 17, 04:00 pm",121.335,0.43834,53.1861,33.2311,573.349,291.039,290.333,573.349,0.946094
"Jun 17, 05:00 pm",121.301,0.443826,53.8367,33.6921,573.274,290.524,290.533,573.274,0.910756
"Jun 17, 06:00 pm",121.359,0.443012,53.7635,33.7508,571.848,290.698,290,0,0
"Jun 17, 07:00 pm",121.359,0.444325,53.9229,33.6803,571.764,290.58,290,0,0
"Jun 17, 08:00 pm",121.25,0.434761,52.715,33.404,571.667,291.473,290,0,0
"Jun 17, 09:00 pm",121.359,0.4368,53.0097,33.3226,571.557,291.298,290,0,0
"Jun 17, 10:00 pm",121.359,0.438872,53.2611,33.2113,571.427,291.111,290,0,0
"Jun 17, 11:00 pm",121.359,0.440166,53.4183,33.1417,571.269,291,290,0,0
"Jun 18, 12:00 am",121.359,0.436968,53.0301,33.3112,571.069,291.314,290,0,0
"Jun 18, 01:00 am",121.359,0.436989,53.0326,33.3099,570.796,291.33,290,0,0
"Jun 18, 02:00 am",116.173,0.439248,51.0289,31.8683,570.359,290.664,290,0,0
"Jun 18, 03:00 am",0,0,0,0,574,290,290,0,0
"Jun 18, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 18, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 18, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 18, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 18, 08:00 am",19.2902,0,0,0,573.888,290,290,349.369,0.18869
"Jun 18, 09:00 am",123.209,0.293431,35.6094,22.5233,573.166,290.908,290.623,573.166,0.949737
"Jun 18, 10:00 am",121.359,0.443143,53.7794,33.744,573.307,290.592,290.511,573.307,0.958609
"Jun 18, 11:00 am",121.357,0.438941,53.2687,33.9699,569.492,291.236,290,0,0
"Jun 18, 12:00 pm",126.158,0.444498,56.0776,35.6447,572.172,290.977,290.401,499.077,0.701412
"Jun 18, 01:00 pm",126.541,0.44056,55.7487,35.198,573.335,291.303,290.814,573.335,0.945484
"Jun 18, 02:00 pm",126.458,0.438608,55.4653,35.286,573.327,291.479,290.781,573.327,0.942225
"Jun 18, 03:00 pm",126.49,0.439423,55.5825,35.2487,573.325,291.405,290.701,573.325,0.940298
"Jun 18, 04:00 pm",126.477,0.439803,55.625,35.2241,573.264,291.372,290.663,573.264,0.934741
"Jun 18, 05:00 pm",126.475,0.440006,55.6498,35.2121,573.242,291.354,291.354,573.242,0.906283
"Jun 18, 06:00 pm",121.359,0.444861,53.9879,34.4148,571.786,290.529,290,0,0
"Jun 18, 07:00 pm",121.359,0.440744,53.4884,33.873,571.643,290.922,290,0,0
"Jun 18, 08:00 pm",121.359,0.443932,53.8752,33.701,571.465,290.636,290,0,0
"Jun 18, 09:00 pm",121.359,0.435092,52.8024,33.4141,571.23,291.479,290,0,0
"Jun 18, 10:00 pm",121.359,0.437998,53.155,33.259,570.882,291.23,290,0,0
"Jun 18, 11:00 pm",48.6819,0.411848,20.0495,13.7477,570.296,283.083,290,0,0
"Jun 19, 12:00 am",0,0,0,0,574,290,290,0,0
"Jun 19, 01:00 am",0,0,0,0,574,290,290,0,0
"Jun 19, 02:00 am",0,0,0,0,574,290,290,0,0
"Jun 19, 03:00 am",0,0,0,0,574,290,290,0,0
"Jun 19, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 19, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 19, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 19, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 19, 08:00 am",22.8825,0,0,0,573.804,290,290,357.714,0.215471
"Jun 19, 09:00 am",123.053,0.308983,37.4978,23.2973,573.183,290.64,290.298,573.183,0.950288
"Jun 19, 10:00 am",121.359,0.435596,52.8636,33.3887,573.324,291.302,290.442,573.324,0.959746
"Jun 19, 11:00 am",121.359,0.443684,53.8451,33.7161,573.327,290.54,290,573.327,0.960432
"Jun 19, 12:00 pm",126.624,0.443447,56.1512,35.0615,573.265,291.045,290.217,573.265,0.953943
"Jun 19, 01:00 pm",126.72,0.444434,56.3187,35.0284,573.386,290.954,290.152,573.386,0.951468
"Jun 19, 02:00 pm",126.684,0.443465,56.1801,35.0731,573.393,291.041,290.345,573.393,0.950233
"Jun 19, 03:00 pm",126.671,0.44313,56.1316,35.0889,573.392,291.071,290.374,573.392,0.948629
"Jun 19, 04:00 pm",126.651,0.443271,56.1407,35.0764,573.338,291.059,290.362,573.338,0.943577
"Jun 19, 05:00 pm",126.644,0.443105,56.1165,35.0839,573.337,291.074,290.924,573.337,0.919106
"Jun 19, 06:00 pm",121.359,0.441837,53.621,33.8178,571.575,290.825,290,0,0
"Jun 19, 07:00 pm",121.359,0.444257,53.9147,33.6875,571.488,290.604,290,0,0
"Jun 19, 08:00 pm",121.359,0.435316,52.8296,33.4061,571.388,291.448,290,0,0
"Jun 19, 09:00 pm",121.359,0.438345,53.1971,33.2445,571.272,291.171,290,0,0
"Jun 19, 10:00 pm",121.359,0.440871,53.5038,33.1095,571.134,290.943,290,0,0
"Jun 19, 11:00 pm",121.359,0.442839,53.7426,33.0043,570.966,290.772,290,0,0
"Jun 20, 12:00 am",121.388,0.433468,52.6179,32.749,570.748,291.666,290,0,0
"Jun 20, 01:00 am",121.261,0.422158,51.1913,33.3242,570.439,292.735,290,0,0
"Jun 20, 02:00 am",80.9814,0.415041,33.6106,22.25,569.934,289.036,290,0,0
"Jun 20, 03:00 am",0,0,0,0,574,290,290,0,0
"Jun 20, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 20, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 20, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 20, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 20, 08:00 am",26.5655,0,0,0,573.79,290,290,365.708,0.241188
"Jun 20, 09:00 am",122.891,0.322156,39.0966,24.2383,573.203,290.626,290.549,573.203,0.951049
"Jun 20, 10:00 am",121.359,0.437223,53.061,33.3035,573.339,291.147,290.608,573.339,0.960713
"Jun 20, 11:00 am",121.342,0.434571,52.7319,33.4409,573.352,291.395,290.655,573.352,0.96271
"Jun 20, 12:00 pm",126.714,0.445101,56.4004,34.9921,573.314,290.895,290.42,573.314,0.958941
"Jun 20, 01:00 pm",126.747,0.444602,56.3518,35.0282,573.429,290.938,290.408,573.429,0.956601
"Jun 20, 02:00 pm",126.716,0.443762,56.2317,35.0669,573.435,291.013,290.486,573.435,0.955483
"Jun 20, 03:00 pm",126.694,0.443271,56.1598,35.089,573.431,291.057,290.362,573.431,0.953596
"Jun 20, 04:00 pm",126.664,0.443125,56.128,35.0893,573.378,291.072,290.375,573.378,0.948649
"Jun 20, 05:00 pm",126.645,0.442578,56.0502,35.1147,573.385,291.121,290.945,573.385,0.926185
"Jun 20, 06:00 pm",121.359,0.440586,53.4692,33.8852,571.88,290.922,290,0,0
"Jun 20, 07:00 pm",121.359,0.443106,53.7749,33.7493,571.797,290.692,290,0,0
"Jun 20, 08:00 pm",121.387,0.435564,52.8717,33.3979,571.702,291.408,290,0,0
"Jun 20, 09:00 pm",121.359,0.436663,52.993,33.3339,571.593,291.309,290,0,0
"Jun 20, 10:00 pm",121.359,0.439234,53.305,33.1965,571.466,291.075,290,0,0
"Jun 20, 11:00 pm",121.359,0.441236,53.548,33.0895,571.312,290.897,290,0,0
"Jun 21, 12:00 am",121.359,0.441293,53.5549,33.0859,571.119,290.905,290,0,0
"Jun 21, 01:00 am",121.359,0.442534,53.7055,33.0194,570.857,290.808,290,0,0
"Jun 21, 02:00 am",121.359,0.443419,53.8129,32.972,570.45,290.754,290,0,0
"Jun 21, 03:00 am",11.7923,0.197207,4.7942,3.41429,572.032,283.244,290,0,0
"Jun 21, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 21, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 21, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 21, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 21, 08:00 am",0,0,0,0,574,290,290,0,0
"Jun 21, 09:00 am",77.8521,0.0625927,7.59618,4.67427,573.49,290.095,290.082,471.676,0.610242
"Jun 21, 10:00 am",121.359,0.438529,53.2194,33.2373,573.341,291.023,290.508,573.341,0.96084
"Jun 21, 11:00 am",121.342,0.43484,52.7645,33.4299,573.354,291.37,290.602,573.354,0.962823
"Jun 21, 12:00 pm",126.648,0.443703,56.1941,35.0557,573.294,291.021,290.377,573.294,0.956337
"Jun 21, 01:00 pm",126.657,0.44271,56.0726,35.1129,573.401,291.108,290.41,573.401,0.952513
"Jun 21, 02:00 pm",126.602,0.441363,55.8776,35.1741,573.399,291.229,290.526,573.399,0.950157
"Jun 21, 03:00 pm",126.611,0.441538,55.9037,35.1668,573.403,291.213,290.511,573.403,0.94919
"Jun 21, 04:00 pm",126.613,0.442078,55.9726,35.1365,573.359,291.166,290.464,573.359,0.945359
"Jun 21, 05:00 pm",126.631,0.442331,56.013,35.1266,573.377,291.143,290.958,573.377,0.923981
"Jun 21, 06:00 pm",121.359,0.441547,53.5858,33.8339,571.885,290.832,290,0,0
"Jun 21, 07:00 pm",121.359,0.444272,53.9164,33.6869,571.799,290.583,290,0,0
"Jun 21, 08:00 pm",121.359,0.435792,52.8875,33.3809,571.702,291.384,290,0,0
"Jun 21, 09:00 pm",121.359,0.438726,53.2434,33.224,571.589,291.115,290,0,0
"Jun 21, 10:00 pm",121.359,0.441174,53.5405,33.0932,571.457,290.894,290,0,0
"Jun 21, 11:00 pm",121.359,0.443195,53.7858,32.985,571.295,290.716,290,0,0
"Jun 22, 12:00 am",121.359,0.444734,53.9725,32.9024,571.09,290.586,290,0,0
"Jun 22, 01:00 am",121.382,0.434746,52.7704,32.6789,570.805,291.542,290,0,0
"Jun 22, 02:00 am",106.028,0.432361,45.8424,28.852,570.348,290.339,290,0,0
"Jun 22, 03:00 am",0,0,0,0,574,290,290,0,0
"Jun 22, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 22, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 22, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 22, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 22, 08:00 am",0,0,0,0,574,290,290,0,0
"Jun 22, 09:00 am",77.6786,0.0622192,7.55085,4.61306,573.482,290.07,290.058,471.263,0.607447
"Jun 22, 10:00 am",121.359,0.440783,53.4931,33.1155,573.339,290.811,290.416,573.339,0.960638
"Jun 22, 11:00 am",121.359,0.437679,53.1163,33.2809,573.356,291.103,290.494,573.356,0.96344
"Jun 22, 12:00 pm",126.265,0.43447,54.8583,34.7113,573.274,291.854,290.796,573.274,0.953713
"Jun 22, 01:00 pm",126.436,0.437403,55.3034,35.3532,573.386,291.587,290.656,573.386,0.950389
"Jun 22, 02:00 pm",126.715,0.444323,56.3024,35.0358,573.385,290.964,290.369,573.385,0.948321
"Jun 22, 03:00 pm",126.698,0.443806,56.2292,35.0609,573.392,291.01,290.563,573.392,0.947573
"Jun 22, 04:00 pm",126.643,0.442974,56.0997,35.094,573.347,291.086,290.388,573.347,0.943689
"Jun 22, 05:00 pm",126.626,0.44228,56.0042,35.1288,573.37,291.148,290.962,573.37,0.922323
"Jun 22, 06:00 pm",121.359,0.44105,53.5255,33.8613,571.852,290.88,290,0,0
"Jun 22, 07:00 pm",121.359,0.443087,53.7726,33.7516,571.766,290.696,290,0,0
"Jun 22, 08:00 pm",121.322,0.438727,53.2273,33.2138,571.669,291.106,290,0,0
"Jun 22, 09:00 pm",121.359,0.436464,52.969,33.346,571.556,291.33,290,0,0
"Jun 22, 10:00 pm",121.359,0.438887,53.2629,33.2164,571.422,291.11,290,0,0
"Jun 22, 11:00 pm",121.359,0.440859,53.5024,33.1109,571.26,290.936,290,0,0
"Jun 23, 12:00 am",121.359,0.443005,53.7627,32.997,571.053,290.75,290,0,0
"Jun 23, 01:00 am",121.359,0.44373,53.8506,32.9578,570.764,290.703,290,0,0
"Jun 23, 02:00 am",101.306,0.432949,43.8604,27.6098,570.3,289.807,290,0,0
"Jun 23, 03:00 am",0,0,0,0,574,290,290,0,0
"Jun 23, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 23, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 23, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 23, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 23, 08:00 am",0,0,0,0,574,290,290,0,0
"Jun 23, 09:00 am",77.8374,0.0623207,7.5632,4.68144,573.49,290.116,290.101,471.642,0.610054
"Jun 23, 10:00 am",121.359,0.437923,53.1458,33.2664,573.341,291.081,290.522,573.341,0.960809
"Jun 23, 11:00 am",121.363,0.435483,52.8513,33.3978,573.354,291.311,290.561,573.354,0.962942
"Jun 23, 12:00 pm",121.308,0.44349,53.7988,33.7194,573.329,290.553,290.188,573.329,0.96106
"Jun 23, 01:00 pm",121.305,0.443903,53.8475,32.9331,573.17,290.524,290.143,573.17,0.959623
"Jun 23, 02:00 pm",121.359,0.444978,54.0021,33.6509,573.181,290.428,290.346,573.181,0.958836
"Jun 23, 03:00 pm",121.359,0.444655,53.963,33.6681,573.177,290.458,290.048,573.177,0.957672
"Jun 23, 04:00 pm",121.359,0.444614,53.9579,33.6698,573.404,290.447,290.042,573.404,0.95294
"Jun 23, 05:00 pm",121.359,0.444156,53.9024,33.6938,573.408,290.49,290.422,573.408,0.930381
"Jun 23, 06:00 pm",121.359,0.441722,53.607,33.8243,571.846,290.818,290,0,0
"Jun 23, 07:00 pm",121.359,0.444223,53.9105,33.6893,571.763,290.59,290,0,0
"Jun 23, 08:00 pm",121.359,0.43519,52.8143,33.4125,571.67,291.442,290,0,0
"Jun 23, 09:00 pm",121.359,0.438287,53.1901,33.247,571.564,291.158,290,0,0
"Jun 23, 10:00 pm",121.359,0.441023,53.5222,33.1008,571.439,290.909,290,0,0
"Jun 23, 11:00 pm",121.359,0.443184,53.7844,32.9852,571.29,290.717,290,0,0
"Jun 24, 12:00 am",121.359,0.444926,53.9959,32.8923,571.103,290.568,290,0,0
"Jun 24, 01:00 am",121.383,0.429014,52.0752,32.9862,570.853,292.073,290,0,0
"Jun 24, 02:00 am",121.327,0.423034,51.3253,33.2946,570.473,292.657,290,0,0
"Jun 24, 03:00 am",27.7575,0.409669,11.3714,7.94978,569.815,276.957,290,0,0
"Jun 24, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 24, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 24, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 24, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 24, 08:00 am",0,0,0,0,574,290,290,0,0
