Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,CSP_loc,NA,Chile,-22.9000,-69.3000,-4,1649
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2016,11,24,6,0,12.4,0.0,12.4,5.9,5.9,51.3,833.8,3.0,33.7,0
2016,11,24,7,0,269.7,877.5,30.8,9.8,9.8,44.0,834.0,1.5,40.1,0
2016,11,24,8,0,531.8,1014.5,36.7,13.7,13.7,37.1,834.1,0.2,7.4,0
2016,11,24,9,0,772.7,1078.0,40.1,17.5,17.5,31.9,833.6,1.7,312.2,0
2016,11,24,10,0,970.5,1112.1,42.2,20.8,20.8,28.0,833.0,3.4,304.6,0
2016,11,24,11,0,1109.0,1131.0,43.6,23.5,23.5,25.6,832.4,4.9,302.7,0
2016,11,24,12,0,1177.7,1139.6,44.3,25.1,25.1,18.7,831.0,5.3,269.7,0
2016,11,24,13,0,1168.6,1137.0,44.4,26.6,26.6,16.1,830.3,5.7,269.5,0
2016,11,24,14,0,1085.3,1126.0,43.8,27.8,27.8,14.9,829.6,6.3,262.8,0
2016,11,24,15,0,933.9,1103.8,42.5,27.6,27.6,16.1,829.8,7.1,250.9,0
2016,11,24,16,0,726.1,1064.2,40.2,27.1,27.1,18.8,830.2,8.6,239.5,0
2016,11,24,17,0,479.1,989.8,36.5,26.2,26.2,22.8,830.5,10.7,230.5,0
2016,11,24,18,0,217.1,820.9,29.5,24.2,24.2,19.7,832.3,9.9,233.4,0
2016,11,24,19,0,1.8,161.5,1.2,20.6,20.6,33.1,833.0,6.9,227.5,0
2016,11,24,20,0,0.0,0.0,0.0,17.3,17.3,42.2,833.6,4.1,222.3,0
2016,11,24,21,0,0.0,0.0,0.0,15.2,15.2,45.6,834.0,1.6,219.1,0
2016,11,24,22,0,0.0,0.0,0.0,13.6,13.6,44.0,834.3,1.3,221.9,0
2016,11,24,23,0,0.0,0.0,0.0,12.8,12.8,37.6,834.3,2.4,7.8,0
2016,11,25,0,0,0.0,0.0,0.0,10.9,10.9,38.8,834.4,3.8,18.3,0
2016,11,25,1,0,0.0,0.0,0.0,10.3,10.3,40.8,834.5,3.9,19.5,0
2016,11,25,2,0,0.0,0.0,0.0,9.7,9.7,42.8,834.6,4.0,21.4,0
2016,11,25,3,0,0.0,0.0,0.0,9.1,9.1,42.6,834.6,4.1,25.2,0
2016,11,25,4,0,0.0,0.0,0.0,8.6,8.6,42.3,834.7,4.2,30.3,0
2016,11,25,5,0,0.0,0.0,0.0,8.3,8.3,41.7,834.8,4.3,36.8,0
2016,11,25,6,0,12.6,0.0,12.6,6.9,6.9,45.8,834.8,3.8,37.0,0
2016,11,25,7,0,261.0,841.8,31.9,10.7,10.7,38.2,834.8,2.3,24.4,0
2016,11,25,8,0,516.8,981.0,38.4,14.6,14.6,31.1,834.8,1.1,330.8,0
2016,11,25,9,0,752.0,1044.7,42.1,18.1,18.1,25.6,834.4,1.8,312.4,0
2016,11,25,10,0,944.4,1078.6,44.6,21.1,21.1,21.4,833.9,3.6,308.6,0
2016,11,25,11,0,1078.6,1096.3,46.1,23.5,23.5,18.8,833.4,5.3,307.6,0
2016,11,25,12,0,1144.1,1103.2,46.9,26.4,26.4,18.6,833.4,4.8,240.1,0
2016,11,25,13,0,1138.0,1103.4,46.8,27.8,27.8,15.3,832.9,4.9,244.5,0
2016,11,25,14,0,1059.0,1094.5,45.9,29.0,29.0,13.6,832.4,5.4,243.5,0
2016,11,25,15,0,912.8,1074.1,44.3,28.8,28.8,14.6,832.3,6.3,239.4,0
2016,11,25,16,0,710.8,1035.6,41.7,28.2,28.2,17.1,832.4,7.7,233.7,0
2016,11,25,17,0,469.8,962.5,37.6,27.3,27.3,20.9,832.5,9.5,228.2,0
2016,11,25,18,0,213.6,794.3,30.2,25.4,25.4,13.8,833.8,9.8,231.8,0
2016,11,25,19,0,2.9,136.3,2.0,21.9,21.9,26.6,834.4,6.7,225.8,0
2016,11,25,20,0,0.0,0.0,0.0,18.7,18.7,35.1,834.8,4.0,220.4,0
2016,11,25,21,0,0.0,0.0,0.0,16.3,16.3,38.4,835.0,1.7,216.0,0
2016,11,25,22,0,0.0,0.0,0.0,14.4,14.4,36.7,835.1,1.2,214.9,0
2016,11,25,23,0,0.0,0.0,0.0,13.2,13.2,30.1,835.0,2.0,10.5,0
2016,11,26,0,0,0.0,0.0,0.0,12.8,12.8,36.4,835.1,3.8,19.7,0
2016,11,26,1,0,0.0,0.0,0.0,11.7,11.7,37.8,835.2,3.8,21.5,0
2016,11,26,2,0,0.0,0.0,0.0,10.7,10.7,39.3,835.3,3.7,24.0,0
2016,11,26,3,0,0.0,0.0,0.0,9.8,9.8,38.4,835.4,3.8,27.8,0
2016,11,26,4,0,0.0,0.0,0.0,9.0,9.0,37.5,835.4,4.0,32.8,0
2016,11,26,5,0,0.0,0.0,0.0,8.3,8.3,36.3,835.5,4.1,39.1,0
2016,11,26,6,0,12.7,0.0,12.7,6.2,6.2,45.8,834.4,2.9,8.5,0
2016,11,26,7,0,265.7,860.1,31.8,9.9,9.9,38.7,834.6,1.3,1.2,0
2016,11,26,8,0,525.8,1000.8,38.1,13.6,13.6,32.0,834.7,0.6,343.3,0
2016,11,26,9,0,765.6,1066.4,41.6,17.4,17.4,27.6,834.0,2.2,322.8,0
2016,11,26,10,0,962.8,1102.1,43.8,20.7,20.7,24.4,833.4,3.8,312.3,0
2016,11,26,11,0,1101.4,1121.9,45.1,23.4,23.4,22.8,832.6,5.2,307.4,0
2016,11,26,12,0,1170.7,1131.2,45.7,25.1,25.1,17.7,833.2,5.3,252.1,0
2016,11,26,13,0,1163.4,1129.8,45.6,26.6,26.6,15.5,832.5,5.6,252.7,0
2016,11,26,14,0,1082.1,1119.8,44.8,27.8,27.8,14.8,831.8,6.4,247.8,0
2016,11,26,15,0,932.8,1098.6,43.3,27.9,27.9,15.9,831.8,7.4,240.7,0
2016,11,26,16,0,727.2,1059.8,40.9,27.5,27.5,18.6,831.9,9.0,233.3,0
2016,11,26,17,0,482.2,987.2,37.0,26.7,26.7,22.5,832.0,11.1,227.0,0
2016,11,26,18,0,221.5,821.9,29.9,23.9,23.9,17.2,833.4,10.2,233.5,0
2016,11,26,19,0,4.2,155.0,2.8,20.5,20.5,30.2,833.9,7.1,227.5,0
2016,11,26,20,0,0.0,0.0,0.0,17.4,17.4,38.8,834.4,4.3,222.2,0
2016,11,26,21,0,0.0,0.0,0.0,15.0,15.0,41.7,834.6,1.8,218.8,0
2016,11,26,22,0,0.0,0.0,0.0,13.1,13.1,39.7,834.7,1.0,222.0,0
2016,11,26,23,0,0.0,0.0,0.0,11.9,11.9,32.8,834.6,1.9,8.6,0
2016,11,27,0,0,0.0,0.0,0.0,10.9,10.9,35.4,834.3,3.9,18.0,0
2016,11,27,1,0,0.0,0.0,0.0,9.9,9.9,36.6,834.3,3.9,18.7,0
2016,11,27,2,0,0.0,0.0,0.0,8.9,8.9,37.9,834.4,3.9,19.8,0
2016,11,27,3,0,0.0,0.0,0.0,8.2,8.2,37.8,834.5,3.9,23.6,0
2016,11,27,4,0,0.0,0.0,0.0,7.5,7.5,37.6,834.7,4.0,28.8,0
2016,11,27,5,0,0.0,0.0,0.0,7.1,7.1,37.2,834.9,4.1,35.8,0
2016,11,27,6,0,12.6,0.0,12.6,6.2,6.2,49.9,834.7,2.9,20.2,0
2016,11,27,7,0,264.4,857.2,31.4,10.2,10.2,42.1,834.9,1.5,19.0,0
2016,11,27,8,0,522.5,995.9,37.6,14.3,14.3,34.7,835.1,0.1,336.7,0
2016,11,27,9,0,759.9,1059.6,41.0,17.9,17.9,29.0,834.7,1.7,305.1,0
2016,11,27,10,0,954.8,1093.9,43.1,21.0,21.0,24.5,834.3,3.4,299.5,0
2016,11,27,11,0,1091.2,1112.2,44.4,23.4,23.4,21.5,833.8,4.9,298.3,0
2016,11,27,12,0,1158.7,1119.9,44.9,25.5,25.5,18.6,833.7,6.2,237.9,0
2016,11,27,13,0,1152.0,1118.6,45.0,27.0,27.0,15.7,833.3,6.4,237.2,0
2016,11,27,14,0,1071.9,1108.5,44.3,28.2,28.2,14.2,832.9,7.1,233.3,0
2016,11,27,15,0,924.3,1086.9,43.0,28.4,28.4,16.1,832.9,8.8,226.4,0
2016,11,27,16,0,720.8,1047.7,40.7,28.0,28.0,19.6,833.0,11.2,220.8,0
2016,11,27,17,0,478.4,974.8,37.0,27.3,27.3,24.3,833.1,14.2,216.5,0
2016,11,27,18,0,220.7,810.4,30.0,23.8,23.8,25.4,834.8,10.6,234.5,0
2016,11,27,19,0,5.3,144.1,3.6,20.4,20.4,40.1,835.4,7.5,229.6,0
2016,11,27,20,0,0.0,0.0,0.0,17.1,17.1,50.3,835.9,4.6,225.8,0
2016,11,27,21,0,0.0,0.0,0.0,14.9,14.9,52.9,835.9,2.0,225.4,0
2016,11,27,22,0,0.0,0.0,0.0,13.3,13.3,50.5,835.8,0.6,239.3,0
2016,11,27,23,0,0.0,0.0,0.0,12.4,12.4,43.2,835.4,1.6,349.2,0
2016,11,28,0,0,0.0,0.0,0.0,11.8,11.8,41.4,834.9,3.7,17.4,0
2016,11,28,1,0,0.0,0.0,0.0,11.3,11.3,42.6,834.8,3.7,17.8,0
2016,11,28,2,0,0.0,0.0,0.0,10.8,10.8,43.9,834.7,3.7,18.5,0
2016,11,28,3,0,0.0,0.0,0.0,10.3,10.3,43.5,834.8,3.8,21.6,0
2016,11,28,4,0,0.0,0.0,0.0,9.8,9.8,42.9,834.8,3.9,25.9,0
2016,11,28,5,0,0.0,0.0,0.0,9.5,9.5,42.2,834.9,3.9,31.6,0
2016,11,28,6,0,0.0,0.0,0.0,8.5,8.5,53.3,835.4,3.3,129.2,0
2016,11,28,7,0,127.0,11.7,123.9,12.3,12.3,47.8,835.5,1.7,166.0,0
2016,11,28,8,0,319.5,154.7,244.3,16.2,16.2,42.7,835.6,0.5,210.7,0
2016,11,28,9,0,565.3,329.6,341.8,19.7,19.7,36.4,835.1,1.7,251.7,0
2016,11,28,10,0,944.7,1080.7,44.5,22.8,22.8,31.4,834.5,3.2,267.5,0
2016,11,28,11,0,1080.6,1099.6,46.0,25.2,25.2,28.1,833.8,4.6,275.4,0
2016,11,28,12,0,1148.0,1107.4,46.8,27.6,27.6,18.2,833.6,5.7,234.4,0
2016,11,28,13,0,1141.3,1105.7,46.8,29.1,29.1,15.2,833.1,6.1,233.1,0
2016,11,28,14,0,1061.7,1094.8,46.0,30.3,30.3,13.7,832.6,7.2,229.0,0
2016,11,28,15,0,915.1,1072.2,44.5,30.4,30.4,14.9,832.4,8.9,223.3,0
2016,11,28,16,0,713.3,1031.8,42.0,30.0,30.0,17.7,832.3,11.2,218.5,0
2016,11,28,17,0,473.2,957.1,38.0,29.3,29.3,21.7,832.2,14.1,214.8,0
2016,11,28,18,0,218.5,790.7,30.7,25.6,25.6,19.7,832.5,10.3,231.9,0
2016,11,28,19,0,6.2,126.1,4.4,22.4,22.4,33.0,832.9,7.2,226.3,0
2016,11,28,20,0,0.0,0.0,0.0,19.3,19.3,42.0,833.1,4.3,221.5,0
2016,11,28,21,0,0.0,0.0,0.0,16.9,16.9,44.5,833.3,1.7,217.8,0
2016,11,28,22,0,0.0,0.0,0.0,15.1,15.1,41.9,833.2,1.1,218.6,0
2016,11,28,23,0,0.0,0.0,0.0,14.0,14.0,34.6,833.0,2.2,8.8,0
2016,11,29,0,0,0.0,0.0,0.0,12.4,12.4,37.9,833.9,3.4,12.6,0
2016,11,29,1,0,0.0,0.0,0.0,11.8,11.8,41.1,833.9,3.2,12.7,0
2016,11,29,2,0,0.0,0.0,0.0,11.2,11.2,44.2,833.9,3.1,13.0,0
2016,11,29,3,0,0.0,0.0,0.0,10.0,10.0,42.9,834.2,3.2,15.5,0
2016,11,29,4,0,0.0,0.0,0.0,9.0,9.0,41.5,834.5,3.3,19.0,0
2016,11,29,5,0,0.0,0.0,0.0,8.1,8.1,39.9,834.8,3.5,23.8,0
2016,11,29,6,0,12.6,0.0,12.6,7.2,7.2,48.5,834.5,3.1,180.7,0
2016,11,29,7,0,252.0,809.6,32.5,10.8,10.8,40.1,834.8,1.8,184.4,0
2016,11,29,8,0,502.7,953.7,39.3,14.4,14.4,32.1,834.9,0.8,196.3,0
2016,11,29,9,0,734.4,1020.2,43.3,18.2,18.2,26.6,834.5,1.4,221.5,0
2016,11,29,10,0,925.0,1056.1,45.9,21.4,21.4,22.4,834.0,2.8,243.6,0
2016,11,29,11,0,1058.8,1075.1,47.5,24.0,24.0,19.8,833.5,4.1,258.7,0
2016,11,29,12,0,1125.1,1082.9,48.3,27.2,27.2,19.4,832.5,7.9,220.9,0
2016,11,29,13,0,1119.9,1082.1,48.5,28.7,28.7,17.4,831.9,7.8,224.0,0
2016,11,29,14,0,1042.7,1071.6,47.8,29.9,29.9,16.8,831.3,8.4,225.1,0
2016,11,29,15,0,899.3,1049.2,46.2,29.9,29.9,18.2,831.2,9.9,221.2,0
2016,11,29,16,0,701.3,1008.4,43.6,29.5,29.5,21.2,831.2,12.1,217.4,0
2016,11,29,17,0,465.4,933.0,39.3,28.8,28.8,25.4,831.3,14.8,214.1,0
2016,11,29,18,0,215.1,764.6,31.6,25.2,25.2,22.9,831.8,10.1,233.3,0
2016,11,29,19,0,6.9,103.7,5.2,21.9,21.9,34.7,832.0,6.9,227.8,0
2016,11,29,20,0,0.0,0.0,0.0,18.9,18.9,42.2,832.1,4.0,223.0,0
2016,11,29,21,0,0.0,0.0,0.0,16.9,16.9,44.4,832.5,1.6,219.4,0
2016,11,29,22,0,0.0,0.0,0.0,15.5,15.5,41.6,832.6,1.3,220.0,0
2016,11,29,23,0,0.0,0.0,0.0,14.7,14.7,33.9,832.6,2.3,331.2,0
2016,11,30,0,0,0.0,0.0,0.0,14.0,14.0,47.3,834.0,2.8,10.9,0
2016,11,30,1,0,0.0,0.0,0.0,13.5,13.5,49.8,834.2,2.7,11.2,0
2016,11,30,2,0,0.0,0.0,0.0,13.0,13.0,52.3,834.4,2.7,11.8,0
2016,11,30,3,0,0.0,0.0,0.0,12.4,12.4,51.4,834.6,2.8,14.2,0
2016,11,30,4,0,0.0,0.0,0.0,11.9,11.9,50.4,834.8,3.0,17.5,0
2016,11,30,5,0,0.0,0.0,0.0,11.6,11.6,49.2,835.1,3.1,22.2,0
2016,11,30,6,0,0.0,0.0,0.0,9.1,9.1,51.4,835.1,3.7,152.2,0
2016,11,30,7,0,248.5,792.1,34.2,12.6,12.6,43.7,835.4,2.3,157.7,0
2016,11,30,8,0,498.8,941.3,42.0,16.3,16.3,36.4,835.7,0.8,172.8,0
2016,11,30,9,0,511.1,273.2,326.2,19.6,19.6,30.6,835.2,1.0,220.4,0
2016,11,30,10,0,636.4,326.8,364.5,22.5,22.5,26.1,834.8,2.6,258.0,0
2016,11,30,11,0,1058.0,1069.8,52.2,24.8,24.8,23.2,834.2,4.1,274.1,0
2016,11,30,12,0,839.8,425.6,416.7,28.9,28.9,21.7,832.8,7.0,221.0,0
2016,11,30,13,0,736.9,350.8,389.4,30.2,30.2,19.1,832.3,7.2,221.2,0
2016,11,30,14,0,577.0,252.8,342.1,31.2,31.2,18.0,831.7,8.0,219.8,0
2016,11,30,15,0,459.0,193.2,301.7,31.0,31.0,18.4,831.6,9.6,217.6,0
2016,11,30,16,0,450.6,225.7,303.0,30.3,30.3,20.2,831.5,11.7,215.2,0
2016,11,30,17,0,252.6,93.3,209.8,29.3,29.3,23.5,831.5,14.3,212.9,0
2016,11,30,18,0,215.7,753.8,33.2,26.0,26.0,12.5,831.8,10.6,229.7,0
2016,11,30,19,0,8.1,112.5,6.0,22.5,22.5,24.3,832.2,7.6,224.0,0
2016,11,30,20,0,0.0,0.0,0.0,19.1,19.1,31.8,832.4,4.9,218.9,0
2016,11,30,21,0,0.0,0.0,0.0,16.6,16.6,35.8,832.7,2.4,216.2,0
2016,11,30,22,0,0.0,0.0,0.0,14.6,14.6,34.9,832.8,1.2,217.5,0
2016,11,30,23,0,0.0,0.0,0.0,13.3,13.3,29.2,832.7,1.5,272.3,0
2007,12,1,0,0,0.0,0.0,0.0,11.8,11.8,37.5,836.0,3.7,5.0,0
2007,12,1,1,0,0.0,0.0,0.0,11.4,11.4,35.6,836.1,3.7,7.6,0
2007,12,1,2,0,0.0,0.0,0.0,10.8,10.8,34.8,836.2,3.8,10.2,0
2007,12,1,3,0,0.0,0.0,0.0,10.2,10.2,35.9,836.4,3.9,13.5,0
2007,12,1,4,0,0.0,0.0,0.0,9.5,9.5,37.9,836.6,4.0,17.9,0
2007,12,1,5,0,0.0,0.0,0.0,9.0,9.0,40.8,836.7,4.0,24.6,0
2007,12,1,6,0,12.6,0.0,12.6,8.9,8.9,36.4,835.8,3.6,35.2,0
2007,12,1,7,0,254.0,820.0,32.3,13.1,13.1,27.0,835.8,2.5,17.7,0
2007,12,1,8,0,506.5,964.0,38.8,17.2,17.2,18.3,835.7,2.1,338.8,0
2007,12,1,9,0,739.9,1030.7,42.6,20.5,20.5,13.7,835.6,2.6,311.5,0
2007,12,1,10,0,932.3,1066.8,44.9,23.2,23.2,10.9,835.5,3.4,298.3,0
2007,12,1,11,0,1067.7,1086.4,46.4,25.3,25.3,10.4,835.2,4.2,291.6,0
2007,12,1,12,0,1135.5,1094.7,47.1,26.3,26.3,12.0,835.0,4.0,277.0,0
2007,12,1,13,0,1130.3,1093.5,47.1,28.0,28.0,7.2,834.5,4.5,270.5,0
2007,12,1,14,0,1052.7,1083.0,46.4,29.2,29.2,5.2,834.1,5.3,258.8,0
2007,12,1,15,0,908.8,1060.8,44.9,29.7,29.7,5.1,834.1,6.4,248.5,0
2007,12,1,16,0,710.0,1020.6,42.4,28.7,28.7,7.9,834.1,7.8,238.7,0
2007,12,1,17,0,472.9,946.6,38.4,27.1,27.1,13.2,834.2,9.4,230.7,0
2007,12,1,18,0,220.9,781.9,31.2,25.7,25.7,24.5,833.5,9.2,220.6,0
2007,12,1,19,0,8.7,137.1,6.0,22.9,22.9,32.6,833.8,6.8,220.7,0
2007,12,1,20,0,0.0,0.0,0.0,20.2,20.2,40.1,834.2,4.4,220.4,0
2007,12,1,21,0,0.0,0.0,0.0,17.7,17.7,45.5,834.3,1.6,221.3,0
2007,12,1,22,0,0.0,0.0,0.0,15.5,15.5,49.5,834.5,1.4,224.3,0
2007,12,1,23,0,0.0,0.0,0.0,13.8,13.8,51.8,834.6,3.4,38.4,0
2007,12,2,0,0,0.0,0.0,0.0,12.1,12.1,42.0,835.4,3.5,4.8,0
2007,12,2,1,0,0.0,0.0,0.0,11.3,11.3,39.4,835.4,3.5,7.1,0
2007,12,2,2,0,0.0,0.0,0.0,10.3,10.3,38.0,835.3,3.6,9.4,0
2007,12,2,3,0,0.0,0.0,0.0,9.4,9.4,38.7,835.6,3.7,12.6,0
2007,12,2,4,0,0.0,0.0,0.0,8.4,8.4,40.5,835.8,3.7,17.1,0
2007,12,2,5,0,0.0,0.0,0.0,7.4,7.4,43.0,835.9,3.7,24.3,0
2007,12,2,6,0,12.6,0.0,12.6,6.8,6.8,36.3,835.7,3.8,34.4,0
2007,12,2,7,0,123.7,8.8,121.3,11.0,11.0,26.5,835.8,2.6,29.5,0
2007,12,2,8,0,309.3,142.8,240.1,15.1,15.1,17.5,835.6,1.8,13.7,0
2007,12,2,9,0,436.3,210.3,294.2,18.3,18.3,12.5,835.8,2.1,342.1,0
2007,12,2,10,0,353.8,119.4,254.6,21.0,21.0,9.3,835.7,2.9,314.1,0
2007,12,2,11,0,531.1,220.8,323.7,23.0,23.0,8.3,835.6,3.7,298.4,0
2007,12,2,12,0,702.7,328.3,376.3,23.9,23.9,12.4,835.4,4.1,265.1,0
2007,12,2,13,0,773.0,380.8,395.7,25.5,25.5,7.1,835.1,4.8,255.7,0
2007,12,2,14,0,712.5,356.2,381.3,26.7,26.7,4.5,834.8,5.8,243.6,0
2007,12,2,15,0,647.7,345.2,366.2,27.2,27.2,5.0,834.7,7.3,234.7,0
2007,12,2,16,0,396.7,181.3,277.9,26.6,26.6,8.4,834.8,9.1,227.1,0
2007,12,2,17,0,266.3,107.0,217.0,25.4,25.4,14.4,834.9,11.2,221.1,0
2007,12,2,18,0,220.2,769.0,32.0,24.1,24.1,24.0,835.2,9.2,222.1,0
2007,12,2,19,0,10.0,148.3,6.7,21.4,21.4,31.8,835.7,6.9,222.0,0
2007,12,2,20,0,0.0,0.0,0.0,18.8,18.8,39.1,836.2,4.6,221.8,0
2007,12,2,21,0,0.0,0.0,0.0,16.6,16.6,44.5,836.4,1.7,223.1,0
2007,12,2,22,0,0.0,0.0,0.0,14.8,14.8,48.6,836.6,1.0,227.8,0
2007,12,2,23,0,0.0,0.0,0.0,13.4,13.4,50.9,836.7,3.1,34.0,0
2007,12,3,0,0,0.0,0.0,0.0,13.2,13.2,55.0,837.1,3.2,4.5,0
2007,12,3,1,0,0.0,0.0,0.0,12.6,12.6,55.3,837.2,3.2,7.2,0
2007,12,3,2,0,0.0,0.0,0.0,11.9,11.9,56.7,837.3,3.3,10.0,0
2007,12,3,3,0,0.0,0.0,0.0,11.1,11.1,57.2,837.4,3.4,13.6,0
2007,12,3,4,0,0.0,0.0,0.0,10.2,10.2,58.7,837.6,3.5,18.6,0
2007,12,3,5,0,0.0,0.0,0.0,9.4,9.4,61.0,837.6,3.6,26.8,0
2007,12,3,6,0,0.0,0.0,0.0,7.6,7.6,40.2,836.7,3.4,67.0,0
2007,12,3,7,0,107.2,0.7,107.0,11.5,11.5,30.9,836.8,2.0,63.9,0
2007,12,3,8,0,280.2,115.1,224.5,15.4,15.4,22.3,836.7,1.1,305.6,0
2007,12,3,9,0,460.8,230.7,305.1,18.5,18.5,17.6,836.8,1.9,296.6,0
2007,12,3,10,0,513.3,231.9,320.7,21.1,21.1,14.8,836.7,3.0,292.8,0
2007,12,3,11,0,703.5,345.1,379.4,23.0,23.0,14.2,836.5,3.9,290.5,0
2007,12,3,12,0,1126.3,1082.3,50.5,25.1,25.1,11.9,835.6,3.8,282.6,0
2007,12,3,13,0,1123.0,1082.3,50.3,26.7,26.7,7.9,835.2,4.2,280.4,0
2007,12,3,14,0,1047.7,1072.9,49.3,27.8,27.8,6.7,834.9,4.7,271.1,0
2007,12,3,15,0,906.1,1051.5,47.4,28.4,28.4,7.0,834.8,5.7,254.3,0
2007,12,3,16,0,709.6,1012.1,44.5,27.8,27.8,10.1,834.8,7.2,240.3,0
2007,12,3,17,0,474.5,938.7,40.0,26.5,26.5,15.8,834.8,9.0,230.0,0
2007,12,3,18,0,224.1,776.5,32.3,24.0,24.0,25.7,835.4,10.1,220.6,0
2007,12,3,19,0,11.6,171.9,7.4,21.2,21.2,33.1,835.7,7.8,220.5,0
2007,12,3,20,0,0.0,0.0,0.0,18.5,18.5,39.9,836.0,5.5,220.1,0
2007,12,3,21,0,0.0,0.0,0.0,16.3,16.3,44.9,836.1,2.6,221.0,0
2007,12,3,22,0,0.0,0.0,0.0,14.4,14.4,48.4,836.2,0.2,222.9,0
2007,12,3,23,0,0.0,0.0,0.0,12.9,12.9,50.3,836.2,2.1,18.8,0
2007,12,4,0,0,0.0,0.0,0.0,11.2,11.2,51.0,836.9,3.7,5.0,0
2007,12,4,1,0,0.0,0.0,0.0,10.3,10.3,49.3,836.9,3.8,7.3,0
2007,12,4,2,0,0.0,0.0,0.0,9.4,9.4,48.8,836.9,3.9,9.5,0
2007,12,4,3,0,0.0,0.0,0.0,8.5,8.5,50.8,837.0,3.8,12.8,0
2007,12,4,4,0,0.0,0.0,0.0,7.6,7.6,53.7,837.2,3.8,17.1,0
2007,12,4,5,0,0.0,0.0,0.0,6.8,6.8,57.5,837.2,3.9,23.7,0
2007,12,4,6,0,12.5,0.0,12.5,7.4,7.4,39.5,835.4,3.6,42.4,0
2007,12,4,7,0,250.7,811.6,32.8,11.2,11.2,30.3,835.4,2.3,27.6,0
2007,12,4,8,0,502.8,959.5,39.5,14.9,14.9,21.9,835.3,1.3,340.0,0
2007,12,4,9,0,736.9,1028.4,43.4,18.1,18.1,17.0,835.2,1.8,303.3,0
2007,12,4,10,0,930.5,1066.1,45.9,20.8,20.8,14.0,835.0,2.7,289.3,0
2007,12,4,11,0,1067.7,1086.9,47.3,22.8,22.8,13.2,834.6,3.5,283.1,0
2007,12,4,12,0,1137.5,1096.2,47.9,25.0,25.0,14.9,834.4,4.0,251.5,0
2007,12,4,13,0,1134.4,1095.9,48.0,26.5,26.5,11.1,833.9,4.7,243.7,0
2007,12,4,14,0,1058.8,1086.2,47.3,27.4,27.4,10.1,833.5,5.9,234.1,0
2007,12,4,15,0,916.7,1064.8,45.8,27.2,27.2,10.7,833.4,7.1,229.8,0
2007,12,4,16,0,719.1,1026.1,43.2,26.4,26.4,14.1,833.4,8.6,224.9,0
2007,12,4,17,0,482.5,953.7,39.2,25.0,25.0,20.1,833.5,10.3,220.5,0
2007,12,4,18,0,230.0,794.2,31.9,22.0,22.0,24.3,834.1,9.4,222.3,0
2007,12,4,19,0,13.4,200.2,8.0,19.2,19.2,31.9,834.6,6.9,223.0,0
2007,12,4,20,0,0.0,0.0,0.0,16.5,16.5,39.0,835.1,4.3,223.9,0
2007,12,4,21,0,0.0,0.0,0.0,14.3,14.3,44.7,835.2,1.6,226.6,0
2007,12,4,22,0,0.0,0.0,0.0,12.5,12.5,49.1,835.2,0.9,236.5,0
2007,12,4,23,0,0.0,0.0,0.0,11.1,11.1,51.7,835.2,2.8,15.0,0
2007,12,5,0,0,0.0,0.0,0.0,10.2,10.2,42.9,836.0,3.5,6.0,0
2007,12,5,1,0,0.0,0.0,0.0,9.3,9.3,42.5,835.9,3.6,8.5,0
2007,12,5,2,0,0.0,0.0,0.0,8.4,8.4,43.1,835.9,3.7,11.0,0
2007,12,5,3,0,0.0,0.0,0.0,7.6,7.6,44.5,836.1,3.8,14.7,0
2007,12,5,4,0,0.0,0.0,0.0,6.8,6.8,46.8,836.3,3.8,19.9,0
2007,12,5,5,0,0.0,0.0,0.0,6.0,6.0,49.8,836.4,3.8,28.4,0
2007,12,5,6,0,12.5,0.0,12.5,7.3,7.3,44.0,834.6,3.7,39.1,0
2007,12,5,7,0,251.1,813.2,33.4,11.2,11.2,33.6,834.6,2.6,28.9,0
2007,12,5,8,0,504.1,961.5,40.6,15.1,15.1,24.0,834.5,2.0,3.8,0
2007,12,5,9,0,739.0,1030.8,44.9,18.6,18.6,17.8,834.4,2.4,329.4,0
2007,12,5,10,0,933.5,1068.4,47.7,21.5,21.5,13.4,834.1,3.2,306.5,0
2007,12,5,11,0,1071.2,1088.7,49.6,23.8,23.8,11.3,833.8,3.9,294.9,0
2007,12,5,12,0,1141.4,1097.8,50.5,24.5,24.5,14.3,834.0,3.6,286.8,0
2007,12,5,13,0,1138.6,1097.4,50.5,26.2,26.2,9.9,833.5,4.0,280.7,0
2007,12,5,14,0,1063.1,1087.5,49.6,27.3,27.3,8.3,833.0,4.5,268.2,0
2007,12,5,15,0,920.7,1066.0,47.7,27.8,27.8,8.5,833.0,5.6,250.0,0
2007,12,5,16,0,722.8,1026.8,44.8,27.2,27.2,11.5,833.1,7.3,236.0,0
2007,12,5,17,0,485.8,954.3,40.4,26.1,26.1,17.1,833.4,9.3,226.4,0
2007,12,5,18,0,232.7,794.6,32.8,23.1,23.1,24.0,834.1,9.3,223.9,0
2007,12,5,19,0,14.9,210.1,8.7,20.6,20.6,31.8,834.6,7.0,224.0,0
2007,12,5,20,0,0.0,0.0,0.0,18.2,18.2,39.0,835.2,4.6,224.3,0
2007,12,5,21,0,0.0,0.0,0.0,16.0,16.0,44.3,835.3,1.9,226.3,0
