"Time stamp","PC input energy | (MWt)","PC efficiency: gross","PC electrical power output: gross | (MWe)","PC water consumption: makeup + cooling | (kg/s)","PC HTF inlet temperature | (C)","PC HTF outlet temperature | (C)","Rec. HTF inlet temperature | (C)","Rec. HTF outlet temperature | (C)","Rec. thermal efficiency"
"Jul 31, 03:00 am",174.758,0.424445,74.1751,47.8548,570.83,292.504,290,0,0
"Jul 31, 04:00 am",12.2388,0.142109,4.97574,3.51945,572.749,285.118,290,0,0
"Jul 31, 05:00 am",0,0,0,0,574,290,290,0,0
"Jul 31, 06:00 am",0,0,0,0,574,290,290,0,0
"Jul 31, 07:00 am",0,0,0,0,574,290,290,0,0
"Jul 31, 08:00 am",71.0362,0,0,0,573.743,290,290,405.185,0.37444
"Jul 31, 09:00 am",174.757,0.400424,69.9769,43.1597,573.235,290.66,290.608,573.235,0.956826
"Jul 31, 10:00 am",174.757,0.439188,76.7512,47.8075,573.333,290.962,290.861,573.333,0.963821
"Jul 31, 11:00 am",174.757,0.437477,76.4522,47.939,573.336,291.123,291.014,573.336,0.965681
"Jul 31, 12:00 pm",182.346,0.442954,80.7708,50.5311,573.318,291.088,290.814,573.318,0.964902
"Jul 31, 01:00 pm",182.224,0.442068,80.5554,50.5714,573.212,291.17,290.816,573.212,0.965001
"Jul 31, 02:00 pm",182.15,0.440694,80.2724,50.6631,573.221,291.293,290.583,573.221,0.964378
"Jul 31, 03:00 pm",182.177,0.44121,80.3784,50.6288,573.217,291.247,290.539,573.217,0.962564
"Jul 31, 04:00 pm",182.268,0.441166,80.4106,50.6559,573.357,291.248,290.542,573.357,0.952908
"Jul 31, 05:00 pm",182.175,0.440797,80.3022,50.6622,573.25,291.283,291.257,573.25,0.919109
"Jul 31, 06:00 pm",174.757,0.442428,77.3174,48.6483,572.183,290.731,290,0,0
"Jul 31, 07:00 pm",174.757,0.443557,77.5147,48.5608,572.116,290.629,290,0,0
"Jul 31, 08:00 pm",174.916,0.442201,77.3481,47.6086,572.041,290.771,290,0,0
"Jul 31, 09:00 pm",174.757,0.436472,76.2767,48.0132,571.957,291.304,290,0,0
"Jul 31, 10:00 pm",174.757,0.439031,76.7237,47.8171,571.86,291.069,290,0,0
"Jul 31, 11:00 pm",174.757,0.441292,77.119,47.6441,571.746,290.865,290,0,0
"Aug 1, 12:00 am",174.757,0.444535,77.6857,47.3988,571.609,290.571,290,0,0
"Aug 1, 01:00 am",174.748,0.439284,76.764,47.8074,571.435,291.071,290,0,0
"Aug 1, 02:00 am",174.785,0.428066,74.8195,48.6798,571.201,292.139,290,0,0
"Aug 1, 03:00 am",174.783,0.428295,74.8587,48.6612,570.835,292.141,290,0,0
"Aug 1, 04:00 am",14.3576,0.166724,5.83711,4.14519,572.526,284.273,290,0,0
"Aug 1, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 1, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 1, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 1, 08:00 am",64.7121,0,0,0,573.743,290,290,398.129,0.349898
"Aug 1, 09:00 am",175.775,0.387056,67.6408,41.7125,573.207,290.636,290.55,573.207,0.954744
"Aug 1, 10:00 am",174.757,0.439017,76.7212,47.8233,573.315,290.979,290.877,573.315,0.962994
"Aug 1, 11:00 am",174.757,0.436864,76.3451,47.9892,573.314,291.183,290.731,573.314,0.964223
"Aug 1, 12:00 pm",182.287,0.442021,80.5746,50.595,573.311,291.172,290.469,573.311,0.966033
"Aug 1, 01:00 pm",182.164,0.441243,80.3785,50.6274,573.194,291.244,290.536,573.194,0.964494
"Aug 1, 02:00 pm",182.096,0.440018,80.1256,50.7094,573.199,291.354,290.642,573.199,0.963305
"Aug 1, 03:00 pm",182.138,0.44077,80.2808,50.6593,573.196,291.286,290.577,573.196,0.961575
"Aug 1, 04:00 pm",182.29,0.440724,80.3394,50.7017,573.427,291.286,290.58,573.427,0.957496
"Aug 1, 05:00 pm",182.266,0.440523,80.2923,50.7116,573.409,291.304,291.061,573.409,0.93351
"Aug 1, 06:00 pm",174.757,0.442225,77.282,48.6713,572.181,290.75,290,0,0
"Aug 1, 07:00 pm",174.757,0.443805,77.5581,48.5486,572.114,290.606,290,0,0
"Aug 1, 08:00 pm",174.726,0.434252,75.875,48.1823,572.039,291.506,290,0,0
"Aug 1, 09:00 pm",174.757,0.437502,76.4564,47.9406,571.954,291.207,290,0,0
"Aug 1, 10:00 pm",174.758,0.440437,76.9697,47.7151,571.857,290.937,290,0,0
"Aug 1, 11:00 pm",174.757,0.443167,77.4464,47.505,571.744,290.69,290,0,0
"Aug 2, 12:00 am",174.757,0.445028,77.7718,47.3645,571.606,290.525,290,0,0
"Aug 2, 01:00 am",174.798,0.430933,75.3264,48.4653,571.433,291.858,290,0,0
"Aug 2, 02:00 am",174.671,0.422606,73.8169,47.9747,571.198,292.648,290,0,0
"Aug 2, 03:00 am",174.728,0.42315,73.9362,47.9466,570.83,292.624,290,0,0
"Aug 2, 04:00 am",13.2801,0.154205,5.39905,3.82368,572.638,284.703,290,0,0
"Aug 2, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 2, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 2, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 2, 08:00 am",66.8669,0,0,0,573.739,290,290,400.328,0.356374
"Aug 2, 09:00 am",175.678,0.394959,69.0218,42.0645,573.209,290.391,290.318,573.209,0.954217
"Aug 2, 10:00 am",174.757,0.442596,77.3467,47.5468,573.318,290.642,290.557,573.318,0.96326
"Aug 2, 11:00 am",174.757,0.439613,76.8254,47.7766,573.324,290.922,290.823,573.324,0.965435
"Aug 2, 12:00 pm",182.354,0.443381,80.8524,50.5007,573.294,291.05,290.729,573.294,0.96309
"Aug 2, 01:00 pm",182.27,0.443176,80.7776,50.4954,573.185,291.071,290.707,573.185,0.962883
"Aug 2, 02:00 pm",182.226,0.442368,80.6112,50.5486,573.19,291.143,290.44,573.19,0.961935
"Aug 2, 03:00 pm",182.243,0.442788,80.6951,50.5199,573.179,291.106,290.404,573.179,0.959411
"Aug 2, 04:00 pm",182.395,0.442802,80.7649,50.5575,573.405,291.1,290.402,573.405,0.953493
"Aug 2, 05:00 pm",182.277,0.442249,80.6119,50.5721,573.276,291.152,291.08,573.276,0.916932
"Aug 2, 06:00 pm",174.757,0.444938,77.7561,48.4583,572.169,290.497,290,0,0
"Aug 2, 07:00 pm",174.785,0.436229,76.2465,48.0399,572.102,291.32,290,0,0
"Aug 2, 08:00 pm",174.757,0.435567,76.1184,48.0865,572.027,291.385,290,0,0
"Aug 2, 09:00 pm",174.757,0.438367,76.6077,47.8709,571.942,291.127,290,0,0
"Aug 2, 10:00 pm",174.757,0.440954,77.0599,47.6719,571.845,290.89,290,0,0
"Aug 2, 11:00 pm",174.757,0.443242,77.4596,47.4955,571.731,290.684,290,0,0
"Aug 3, 12:00 am",174.757,0.444023,77.5961,47.436,571.594,290.619,290,0,0
"Aug 3, 01:00 am",174.757,0.4447,77.7144,47.3842,571.421,290.567,290,0,0
"Aug 3, 02:00 am",174.708,0.438722,76.6481,46.7324,571.187,291.138,290,0,0
"Aug 3, 03:00 am",174.796,0.433792,75.825,47.1351,570.821,291.63,290,0,0
"Aug 3, 04:00 am",15.3856,0.178669,6.25501,4.44272,572.411,283.863,290,0,0
"Aug 3, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 3, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 3, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 3, 08:00 am",70.7391,0,0,0,573.736,290,290,404.695,0.37105
"Aug 3, 09:00 am",174.757,0.400341,69.9624,43.0299,573.22,290.597,290.513,573.22,0.954628
"Aug 3, 10:00 am",174.757,0.439704,76.8413,47.7702,573.326,290.913,290.815,573.326,0.963598
"Aug 3, 11:00 am",174.757,0.437562,76.4671,47.9343,573.328,291.116,290.613,573.328,0.965802
"Aug 3, 12:00 pm",182.169,0.440028,80.1595,50.7253,573.308,291.351,290.641,573.308,0.964609
"Aug 3, 01:00 pm",182.083,0.439769,80.0743,50.7234,573.201,291.376,290.667,573.201,0.964213
"Aug 3, 02:00 pm",182.052,0.439182,79.9537,50.7619,573.206,291.43,290.725,573.206,0.963107
"Aug 3, 03:00 pm",182.07,0.439565,80.0317,50.7359,573.2,291.395,290.687,573.2,0.961134
"Aug 3, 04:00 pm",182.179,0.43928,80.0277,50.7867,573.388,291.417,290.715,573.388,0.953784
"Aug 3, 05:00 pm",182.045,0.438688,79.861,50.8,573.239,291.474,291.448,573.239,0.917345
"Aug 3, 06:00 pm",174.757,0.442905,77.4008,48.614,572.179,290.686,290,0,0
"Aug 3, 07:00 pm",174.757,0.444051,77.6011,48.525,572.112,290.584,290,0,0
"Aug 3, 08:00 pm",174.726,0.434215,75.8686,48.1805,572.037,291.509,290,0,0
"Aug 3, 09:00 pm",174.757,0.437367,76.4329,47.9467,571.953,291.22,290,0,0
"Aug 3, 10:00 pm",174.758,0.440194,76.9272,47.7299,571.855,290.96,290,0,0
"Aug 3, 11:00 pm",174.757,0.442814,77.3848,47.5285,571.742,290.723,290,0,0
"Aug 4, 12:00 am",174.757,0.44474,77.7215,47.3813,571.604,290.552,290,0,0
"Aug 4, 01:00 am",174.799,0.43371,75.8122,48.2472,571.431,291.599,290,0,0
"Aug 4, 02:00 am",174.713,0.42288,73.8826,47.9598,571.196,292.625,290,0,0
"Aug 4, 03:00 am",174.722,0.423047,73.9154,47.9484,570.827,292.634,290,0,0
"Aug 4, 04:00 am",13.4005,0.155604,5.44802,3.86039,572.624,284.655,290,0,0
"Aug 4, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 4, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 4, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 4, 08:00 am",68.6072,0,0,0,573.737,290,290,402.066,0.362086
"Aug 4, 09:00 am",175.271,0.395957,69.1962,42.6068,573.211,290.619,290.533,573.211,0.95416
"Aug 4, 10:00 am",174.757,0.43876,76.6762,47.8388,573.319,291.003,290.9,573.319,0.963217
"Aug 4, 11:00 am",174.761,0.435509,76.1101,48.0905,573.322,291.31,290.86,573.322,0.965375
"Aug 4, 12:00 pm",174.757,0.443566,77.5163,48.5621,573.304,290.552,290.473,573.304,0.964877
"Aug 4, 01:00 pm",174.757,0.442778,77.3786,48.6232,573.184,290.634,290.542,573.184,0.962874
"Aug 4, 02:00 pm",174.757,0.44153,77.1605,48.7197,573.182,290.751,290.653,573.182,0.961001
"Aug 4, 03:00 pm",174.757,0.442302,77.2953,48.6608,573.184,290.678,290.584,573.184,0.959808
"Aug 4, 04:00 pm",182.298,0.441342,80.4555,50.6489,573.386,291.231,290.527,573.386,0.954186
"Aug 4, 05:00 pm",182.217,0.441375,80.426,50.6262,573.262,291.231,291.205,573.262,0.921956
"Aug 4, 06:00 pm",174.757,0.444622,77.7008,48.4835,572.164,290.527,290,0,0
"Aug 4, 07:00 pm",174.726,0.434265,75.8775,48.1795,572.097,291.501,290,0,0
"Aug 4, 08:00 pm",174.757,0.436459,76.2744,48.0191,572.022,291.301,290,0,0
"Aug 4, 09:00 pm",174.757,0.439235,76.7594,47.8054,571.937,291.045,290,0,0
"Aug 4, 10:00 pm",174.757,0.441913,77.2273,47.5991,571.839,290.801,290,0,0
"Aug 4, 11:00 pm",174.757,0.443916,77.5775,47.4447,571.725,290.621,290,0,0
"Aug 5, 12:00 am",174.795,0.435642,76.1482,48.0995,571.587,291.407,290,0,0
"Aug 5, 01:00 am",174.703,0.424645,74.1866,47.8189,571.414,292.445,290,0,0
"Aug 5, 02:00 am",174.724,0.422951,73.8996,47.9589,571.178,292.62,290,0,0
"Aug 5, 03:00 am",174.739,0.42333,73.9725,47.9328,570.808,292.609,290,0,0
"Aug 5, 04:00 am",12.1664,0.141267,4.94631,3.50202,572.748,285.148,290,0,0
"Aug 5, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 5, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 5, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 5, 08:00 am",71.7089,0,0,0,573.739,290,290,406.274,0.377133
"Aug 5, 09:00 am",174.757,0.402212,70.2894,43.3348,573.225,290.656,290.602,573.225,0.955122
"Aug 5, 10:00 am",174.757,0.438672,76.661,47.8463,573.325,291.011,290.907,573.325,0.9635
"Aug 5, 11:00 am",174.757,0.435731,76.147,48.0729,573.328,291.289,291.171,573.328,0.96543
"Aug 5, 12:00 pm",174.757,0.442138,77.2667,48.6717,573.287,290.687,290.6,573.287,0.96217
"Aug 5, 01:00 pm",174.757,0.441139,77.0923,48.7486,573.428,290.772,290.691,573.428,0.958477
"Aug 5, 02:00 pm",174.904,0.439682,76.9024,48.8979,573.42,290.919,290.819,573.42,0.955592
"Aug 5, 03:00 pm",174.757,0.441069,77.08,48.7539,573.43,290.778,290.697,573.43,0.95522
"Aug 5, 04:00 pm",182.18,0.440213,80.1981,50.7079,573.308,291.334,290.624,573.308,0.947183
"Aug 5, 05:00 pm",182.172,0.440656,80.275,50.6702,573.257,291.296,291.269,573.257,0.920832
"Aug 5, 06:00 pm",174.757,0.444465,77.6734,48.4938,572.252,290.536,290,0,0
"Aug 5, 07:00 pm",174.727,0.434189,75.8644,48.1842,572.185,291.503,290,0,0
"Aug 5, 08:00 pm",174.757,0.436477,76.2776,48.0169,572.109,291.294,290,0,0
"Aug 5, 09:00 pm",174.757,0.439197,76.7527,47.8077,572.025,291.043,290,0,0
"Aug 5, 10:00 pm",174.757,0.441466,77.1493,47.6334,571.927,290.837,290,0,0
"Aug 5, 11:00 pm",174.757,0.443243,77.4598,47.4965,571.813,290.678,290,0,0
"Aug 6, 12:00 am",174.676,0.443685,77.5013,47.4503,571.676,290.641,290,0,0
"Aug 6, 01:00 am",174.801,0.429944,75.1547,47.4343,571.502,291.946,290,0,0
"Aug 6, 02:00 am",174.678,0.422669,73.831,47.9671,571.268,292.638,290,0,0
"Aug 6, 03:00 am",174.719,0.42294,73.8954,47.9569,570.9,292.639,290,0,0
"Aug 6, 04:00 am",13.6012,0.157936,5.52962,3.91907,572.631,284.572,290,0,0
"Aug 6, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 6, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 6, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 6, 08:00 am",70.5888,0,0,0,573.74,290,290,404.455,0.37113
"Aug 6, 09:00 am",174.757,0.397319,69.4342,43.191,573.22,290.845,290.78,573.22,0.9553
"Aug 6, 10:00 am",174.757,0.436705,76.3173,47.9998,573.318,291.197,291.083,573.318,0.963311
"Aug 6, 11:00 am",174.733,0.434447,75.9121,48.1666,573.318,291.409,290.958,573.318,0.965214
"Aug 6, 12:00 pm",182.16,0.439987,80.1479,50.7246,573.297,291.355,290.645,573.297,0.964345
"Aug 6, 01:00 pm",182.043,0.439369,79.9841,50.7444,573.177,291.413,290.706,573.177,0.9622
"Aug 6, 02:00 pm",182.035,0.439223,79.9542,51.8504,573.178,291.426,290.81,573.178,0.960693
"Aug 6, 03:00 pm",182.039,0.43932,79.9733,50.7465,573.175,291.418,290.711,573.175,0.958984
"Aug 6, 04:00 pm",182.238,0.439958,80.177,50.7453,573.417,291.355,290.648,573.417,0.955415
"Aug 6, 05:00 pm",182.197,0.440317,80.2246,50.7055,573.325,291.325,291.244,573.325,0.926388
"Aug 6, 06:00 pm",174.757,0.441704,77.1909,48.7085,572.173,290.799,290,0,0
"Aug 6, 07:00 pm",174.757,0.443809,77.5587,48.5451,572.106,290.607,290,0,0
"Aug 6, 08:00 pm",174.726,0.434644,75.9437,48.1492,572.031,291.469,290,0,0
"Aug 6, 09:00 pm",174.757,0.438111,76.563,47.89,571.946,291.15,290,0,0
"Aug 6, 10:00 pm",174.757,0.440977,77.0639,47.6693,571.849,290.888,290,0,0
"Aug 6, 11:00 pm",174.757,0.443569,77.5168,47.4694,571.734,290.653,290,0,0
"Aug 7, 12:00 am",174.802,0.433245,75.7322,47.1768,571.596,291.632,290,0,0
"Aug 7, 01:00 am",174.712,0.423365,73.967,47.9193,571.422,292.566,290,0,0
"Aug 7, 02:00 am",174.696,0.425207,74.2821,47.7739,571.186,292.406,290,0,0
"Aug 7, 03:00 am",174.757,0.425616,74.3794,47.7583,570.815,292.395,290,0,0
"Aug 7, 04:00 am",12.4184,0.144195,5.04874,3.56478,572.723,285.047,290,0,0
"Aug 7, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 7, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 7, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 7, 08:00 am",69.9084,0,0,0,573.739,290,290,403.348,0.367025
"Aug 7, 09:00 am",174.757,0.400452,69.9818,42.6332,573.208,290.387,290.35,573.208,0.954418
"Aug 7, 10:00 am",174.757,0.442201,77.2777,47.578,573.308,290.68,290.592,573.308,0.962926
"Aug 7, 11:00 am",174.757,0.440011,76.895,47.7459,573.31,290.885,290.788,573.31,0.965027
"Aug 7, 12:00 pm",181.835,0.434402,78.9896,49.9933,573.3,291.86,291.106,573.3,0.965235
"Aug 7, 01:00 pm",181.734,0.433864,78.8479,50.0097,573.195,291.91,291.159,573.195,0.96443
"Aug 7, 02:00 pm",182.175,0.441375,80.4075,49.516,573.199,291.232,290.841,573.199,0.963301
"Aug 7, 03:00 pm",182.369,0.444725,81.1039,50.3929,573.199,290.932,290.676,573.199,0.961862
"Aug 7, 04:00 pm",182.486,0.444071,81.0368,50.4745,573.431,290.986,290.646,573.431,0.957997
"Aug 7, 05:00 pm",182.396,0.442878,80.779,50.5463,573.399,291.093,290.954,573.399,0.934026
"Aug 7, 06:00 pm",174.757,0.442802,77.3828,48.6206,572.171,290.697,290,0,0
"Aug 7, 07:00 pm",174.757,0.443971,77.5872,48.5296,572.104,290.591,290,0,0
"Aug 7, 08:00 pm",174.794,0.436066,76.2217,48.0509,572.029,291.34,290,0,0
"Aug 7, 09:00 pm",174.757,0.436718,76.3197,47.9947,571.945,291.282,290,0,0
"Aug 7, 10:00 pm",174.757,0.439294,76.7696,47.7969,571.847,291.045,290,0,0
"Aug 7, 11:00 pm",174.757,0.441476,77.1511,47.6296,571.733,290.848,290,0,0
"Aug 8, 12:00 am",174.757,0.442783,77.3794,47.5312,571.596,290.735,290,0,0
"Aug 8, 01:00 am",174.757,0.443687,77.5374,47.4622,571.423,290.662,290,0,0
"Aug 8, 02:00 am",174.757,0.444833,77.7377,47.3748,571.189,290.57,290,0,0
"Aug 8, 03:00 am",174.83,0.440935,77.0888,46.5927,570.823,290.964,290,0,0
"Aug 8, 04:00 am",16.0489,0.186379,6.52468,4.63593,572.34,283.598,290,0,0
"Aug 8, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 8, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 8, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 8, 08:00 am",74.6942,0,0,0,573.73,290,290,411.116,0.391721
"Aug 8, 09:00 am",174.757,0.408706,71.4244,44.2328,573.221,290.767,290.672,573.221,0.953713
"Aug 8, 10:00 am",174.757,0.438021,76.5472,47.899,573.323,291.073,290.586,573.323,0.963503
"Aug 8, 11:00 am",174.757,0.435611,76.126,48.0834,573.324,291.3,290.635,573.324,0.965783
"Aug 8, 12:00 pm",182.357,0.443445,80.8653,50.4951,573.292,291.045,290.347,573.292,0.963383
"Aug 8, 01:00 pm",182.27,0.443311,80.8025,50.4831,573.174,291.059,290.359,573.174,0.961498
"Aug 8, 02:00 pm",182.239,0.442706,80.6784,50.5224,573.18,291.113,290.411,573.18,0.960444
"Aug 8, 03:00 pm",182.283,0.443386,80.8217,50.4789,573.187,291.052,290.352,573.187,0.959531
"Aug 8, 04:00 pm",182.42,0.443629,80.9267,50.4937,573.37,291.026,290.331,573.37,0.953346
"Aug 8, 05:00 pm",182.352,0.443569,80.8858,50.4806,573.274,291.034,291.008,573.274,0.924805
"Aug 8, 06:00 pm",174.757,0.442495,77.3291,48.6474,572.163,290.726,290,0,0
"Aug 8, 07:00 pm",174.757,0.444521,77.6832,48.4906,572.096,290.541,290,0,0
"Aug 8, 08:00 pm",174.757,0.435411,76.0912,48.0982,572.021,291.4,290,0,0
"Aug 8, 09:00 pm",174.757,0.438647,76.6565,47.8491,571.936,291.101,290,0,0
"Aug 8, 10:00 pm",174.757,0.441404,77.1385,47.6369,571.838,290.848,290,0,0
"Aug 8, 11:00 pm",174.757,0.443583,77.5192,47.4689,571.724,290.652,290,0,0
"Aug 9, 12:00 am",174.699,0.44307,77.4042,46.3927,571.586,290.705,290,0,0
"Aug 9, 01:00 am",174.602,0.422542,73.7767,47.9537,571.412,292.637,290,0,0
"Aug 9, 02:00 am",174.62,0.423959,74.0314,47.8502,571.177,292.519,290,0,0
"Aug 9, 03:00 am",174.758,0.424575,74.1979,47.8385,570.807,292.493,290,0,0
"Aug 9, 04:00 am",13.2198,0.153506,5.37457,3.79795,572.636,284.728,290,0,0
"Aug 9, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 9, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 9, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 9, 08:00 am",76.5162,0,0,0,573.733,290,290,414.081,0.402726
"Aug 9, 09:00 am",174.805,0.402883,70.4269,44.5126,573.236,291.759,291.255,573.236,0.954929
"Aug 9, 10:00 am",174.757,0.443966,77.586,47.4406,573.323,290.513,290.436,573.323,0.963642
"Aug 9, 11:00 am",174.757,0.441264,77.114,47.648,573.324,290.767,290.675,573.324,0.965781
"Aug 9, 12:00 pm",181.861,0.434651,79.0461,49.9813,573.316,291.837,291.082,573.316,0.966544
"Aug 9, 01:00 pm",181.752,0.433894,78.8612,50.0135,573.22,291.907,291.156,573.22,0.966154
"Aug 9, 02:00 pm",182.394,0.444887,81.1446,50.3881,573.222,290.917,290.625,573.222,0.964876
"Aug 9, 03:00 pm",182.357,0.444256,81.0133,49.3324,573.222,290.973,290.598,573.222,0.963263
"Aug 9, 04:00 pm",182.488,0.445095,81.2246,50.3951,573.345,290.895,290.522,573.345,0.953347
"Aug 9, 05:00 pm",182.414,0.444687,81.1169,50.4085,573.269,290.934,290.945,573.269,0.923759
"Aug 9, 06:00 pm",174.663,0.434923,75.9649,48.109,572.175,291.43,290,0,0
"Aug 9, 07:00 pm",174.757,0.436255,76.2387,48.0315,572.108,291.315,290,0,0
"Aug 9, 08:00 pm",174.757,0.43827,76.5908,47.8766,572.033,291.13,290,0,0
"Aug 9, 09:00 pm",174.757,0.440646,77.0062,47.6945,571.948,290.912,290,0,0
"Aug 9, 10:00 pm",174.757,0.442673,77.3601,47.5388,571.851,290.729,290,0,0
"Aug 9, 11:00 pm",174.757,0.444257,77.6371,47.4172,571.736,290.588,290,0,0
"Aug 10, 12:00 am",174.808,0.440225,76.9548,46.6403,571.599,290.977,290,0,0
"Aug 10, 01:00 am",174.791,0.435973,76.2042,48.0705,571.425,291.386,290,0,0
"Aug 10, 02:00 am",174.797,0.431928,75.4997,47.2785,571.19,291.78,290,0,0
"Aug 10, 03:00 am",174.765,0.425954,74.4421,48.834,570.822,292.363,290,0,0
"Aug 10, 04:00 am",13.599,0.157909,5.5287,3.92269,572.602,284.576,290,0,0
"Aug 10, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 10, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 10, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 10, 08:00 am",79.6042,0,0,0,573.725,290,290,419.091,0.417952
"Aug 10, 09:00 am",174.757,0.424433,74.1726,45.3174,573.232,290.476,290.396,573.232,0.953853
"Aug 10, 10:00 am",174.757,0.441292,77.119,47.6493,573.331,290.764,290.673,573.331,0.963916
"Aug 10, 11:00 am",174.757,0.438947,76.709,47.8285,573.331,290.985,290.883,573.331,0.966267
"Aug 10, 12:00 pm",182.337,0.442828,80.7437,50.5408,573.315,291.1,290.704,573.315,0.966057
"Aug 10, 01:00 pm",182.217,0.441938,80.5289,50.5809,573.214,291.181,290.476,573.214,0.965201
"Aug 10, 02:00 pm",182.14,0.440559,80.2433,50.6713,573.218,291.305,290.595,573.218,0.963841
"Aug 10, 03:00 pm",182.149,0.440716,80.2761,50.6614,573.218,291.291,290.581,573.218,0.962266
"Aug 10, 04:00 pm",182.19,0.440942,80.3354,50.6536,573.26,291.27,290.562,573.26,0.947479
"Aug 10, 05:00 pm",182.171,0.440607,80.266,50.6759,573.261,291.3,291.274,573.261,0.921814
"Aug 10, 06:00 pm",174.757,0.441752,77.1993,48.7037,572.175,290.794,290,0,0
"Aug 10, 07:00 pm",174.757,0.443516,77.5076,48.5665,572.108,290.634,290,0,0
"Aug 10, 08:00 pm",174.726,0.434079,75.8447,48.1908,572.033,291.522,290,0,0
"Aug 10, 09:00 pm",174.757,0.437533,76.4619,47.9336,571.948,291.205,290,0,0
"Aug 10, 10:00 pm",174.757,0.440509,76.9822,47.7051,571.851,290.931,290,0,0
"Aug 10, 11:00 pm",174.757,0.443268,77.4642,47.493,571.737,290.681,290,0,0
"Aug 11, 12:00 am",174.602,0.422666,73.7982,47.9453,571.599,292.615,290,0,0
"Aug 11, 01:00 am",174.753,0.423474,74.0033,47.9235,571.425,292.558,290,0,0
"Aug 11, 02:00 am",174.666,0.424633,74.1689,47.8123,571.189,292.458,290,0,0
"Aug 11, 03:00 am",174.757,0.425033,74.2775,47.8049,570.818,292.45,290,0,0
"Aug 11, 04:00 am",11.7968,0.136975,4.79606,3.389,572.791,285.295,290,0,0
"Aug 11, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 11, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 11, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 11, 08:00 am",80.3375,0,0,0,573.738,290,290,420.296,0.425313
"Aug 11, 09:00 am",174.757,0.424739,74.2261,45.6323,573.251,290.623,290.554,573.251,0.956834
"Aug 11, 10:00 am",174.757,0.439508,76.807,47.7832,573.33,290.932,290.833,573.33,0.964039
"Aug 11, 11:00 am",174.757,0.436904,76.3522,47.9833,573.326,291.178,291.065,573.326,0.965816
"Aug 11, 12:00 pm",174.757,0.444751,77.7234,48.47,573.314,290.44,290.368,573.314,0.966621
"Aug 11, 01:00 pm",174.757,0.443981,77.5888,48.5281,573.21,290.519,290.435,573.21,0.964988
"Aug 11, 02:00 pm",174.757,0.442767,77.3766,48.6212,573.214,290.633,290.543,573.214,0.963621
"Aug 11, 03:00 pm",174.757,0.443634,77.5282,48.5541,573.215,290.552,290.466,573.215,0.962191
"Aug 11, 04:00 pm",182.222,0.442203,80.5792,50.5558,573.198,291.158,290.899,573.198,0.94458
"Aug 11, 05:00 pm",182.265,0.442068,80.5737,50.5774,573.274,291.169,291.143,573.274,0.924832
"Aug 11, 06:00 pm",174.687,0.443691,77.5071,48.5362,572.167,290.609,290,0,0
"Aug 11, 07:00 pm",174.821,0.435011,76.0489,48.1422,572.1,291.437,290,0,0
"Aug 11, 08:00 pm",174.757,0.437377,76.4347,47.9444,572.025,291.215,290,0,0
"Aug 11, 09:00 pm",174.757,0.439828,76.863,47.7564,571.94,290.989,290,0,0
"Aug 11, 10:00 pm",174.757,0.442276,77.2908,47.5686,571.843,290.767,290,0,0
"Aug 11, 11:00 pm",174.757,0.444291,77.6429,47.414,571.729,290.586,290,0,0
"Aug 12, 12:00 am",174.611,0.422879,73.8395,47.9307,571.591,292.596,290,0,0
"Aug 12, 01:00 am",174.756,0.423615,74.0291,47.9132,571.417,292.546,290,0,0
"Aug 12, 02:00 am",174.668,0.424753,74.1907,47.8036,571.182,292.447,290,0,0
"Aug 12, 03:00 am",174.758,0.42474,74.2267,47.8276,570.812,292.478,290,0,0
