Time stamp,Field incident thermal power | (MWt),PC efficiency gross,PC electrical power output gross | (MWe),PC water consumption makeup + cooling | (kg/s),Total electric power to grid | (MWe),Parasitic power condenser operation | (MWe)
5/29/20 03:00,0,0.264909,21.2263,28.2742,20.3454,0.172983
5/29/20 04:00,0,0,0,0,-0.605,0
5/29/20 05:00,0,0,0,0,-0.605,0
5/29/20 06:00,0,0,0,0,-0.605,0
5/29/20 07:00,0,0,0,0,-0.605,0
5/29/20 08:00,763.166,0,0,0,-4.41377,0
5/29/20 09:00,1020.61,0.302393,83.1576,54.0069,75.9127,0.366592
5/29/20 10:00,1119.9,0.427638,117.601,76.6351,108.041,0.523695
5/29/20 11:00,1166.95,0.426181,117.199,76.8102,106.332,0.528205
5/29/20 12:00,1187.21,0.427974,117.693,78.3082,105.824,0.713083
5/29/20 13:00,1189.27,0.42796,117.689,78.3075,105.717,0.714817
5/29/20 14:00,1172.74,0.427731,117.626,78.3345,106.118,0.716779
5/29/20 15:00,1131.84,0.427658,117.606,78.343,107.186,0.71672
5/29/20 16:00,1045.82,0.427437,117.545,78.3699,109.195,0.716614
5/29/20 17:00,835.55,0.426785,117.344,78.4369,111.64,0.716516
5/29/20 18:00,0,0.423585,116.457,77.0988,114.747,0.529034
5/29/20 19:00,0,0.42376,116.504,77.0776,115.005,0.526838
5/29/20 20:00,0,0.424307,116.684,77.0297,115.187,0.524515
5/29/20 21:00,0,0.424752,116.806,76.9767,115.311,0.522612
5/29/20 22:00,0,0.425127,116.909,76.9321,115.415,0.521129
5/29/20 23:00,0,0.42532,116.963,76.9089,115.469,0.520194
5/30/20 00:00,0,0.425065,116.892,76.938,115.398,0.52029
5/30/20 01:00,0,0.425121,116.908,76.9317,115.414,0.519613
5/30/20 02:00,0,0.425307,116.959,76.9097,115.466,0.518711
5/30/20 03:00,0,0.320044,19.94,20.754,19.094,0.161584
5/30/20 04:00,0,0,0,0,-0.605,0
5/30/20 05:00,0,0,0,0,-0.605,0
5/30/20 06:00,0,0,0,0,-0.605,0
5/30/20 07:00,0,0,0,0,-0.605,0
5/30/20 08:00,770.284,0,0,0,-4.4099,0
5/30/20 09:00,1029.66,0.301097,82.8019,53.9044,75.5502,0.365597
5/30/20 10:00,1130.27,0.427538,117.574,76.6575,107.978,0.523048
5/30/20 11:00,1178.17,0.426479,117.281,76.7843,106.356,0.527206
5/30/20 12:00,1199.04,0.427942,117.684,78.3163,105.604,0.712755
5/30/20 13:00,1201.21,0.427806,117.647,78.3319,105.458,0.715022
5/30/20 14:00,1185.16,0.427546,117.576,78.3637,105.864,0.717169
5/30/20 15:00,1144.75,0.427496,117.561,78.3692,106.979,0.717572
5/30/20 16:00,1059.58,0.427393,117.532,78.3817,109.086,0.717317
5/30/20 17:00,851.354,0.427003,117.41,78.4207,111.672,0.716805
5/30/20 18:00,0,0.42321,116.356,77.152,114.645,0.529615
5/30/20 19:00,0,0.424098,116.622,77.0589,115.123,0.526904
5/30/20 20:00,0,0.42498,116.869,76.9552,115.372,0.524261
5/30/20 21:00,0,0.425317,116.962,76.9137,115.466,0.522422
5/30/20 22:00,0,0.425615,117.044,76.8765,115.549,0.521004
5/30/20 23:00,0,0.425806,117.096,76.8521,115.603,0.520069
5/31/20 00:00,0,0.426401,117.26,76.7808,115.767,0.518977
5/31/20 01:00,0,0.426119,117.182,76.8139,115.69,0.51862
5/31/20 02:00,0,0.426013,117.153,76.8258,115.66,0.518071
5/31/20 03:00,0,0.201707,20.8307,38.8418,19.9192,0.17267
5/31/20 04:00,0,0,0,0,-0.605,0
5/31/20 05:00,0,0,0,0,-0.605,0
5/31/20 06:00,0,0,0,0,-0.605,0
5/31/20 07:00,0,0,0,0,-0.605,0
5/31/20 08:00,798.996,0,0,0,-4.47631,0
5/31/20 09:00,1051.25,0.31527,86.6996,56.4675,79.2861,0.383855
5/31/20 10:00,1147.28,0.427492,117.561,76.6579,107.748,0.524081
5/31/20 11:00,1193,0.426069,117.169,76.8304,105.981,0.528462
5/31/20 12:00,1213.03,0.427706,117.619,78.3456,105.313,0.714118
5/31/20 13:00,1214.12,0.427686,117.614,78.348,105.211,0.715554
5/31/20 14:00,0,0.426762,117.359,78.4604,115.46,0.71711
5/31/20 15:00,192.179,0.426774,117.362,78.4582,113.8,0.717439
5/31/20 16:00,1075.14,0.427447,117.548,78.3765,108.945,0.71687
5/31/20 17:00,871.983,0.427359,117.523,78.3864,111.713,0.716151
5/31/20 18:00,0,0.427935,117.682,78.3061,115.792,0.707429
5/31/20 19:00,0,0.428252,117.769,78.2683,116.091,0.703905
5/31/20 20:00,0,0.42336,116.393,77.1342,114.894,0.525578
5/31/20 21:00,0,0.424245,116.667,77.0456,115.17,0.523031
5/31/20 22:00,0,0.389359,71.3158,54.1348,70.1217,0.347286
5/31/20 23:00,0,0,0,0,-0.605,0
6/1/20 00:00,0,0,0,0,-0.605,0
6/1/20 01:00,0,0,0,0,-0.605,0
6/1/20 02:00,0,0,0,0,-0.605,0
6/1/20 03:00,0,0,0,0,-0.605,0
6/1/20 04:00,0,0,0,0,-0.605,0
6/1/20 05:00,0,0,0,0,-0.605,0
6/1/20 06:00,0,0,0,0,-0.605,0
6/1/20 07:00,0,0,0,0,-0.605,0
6/1/20 08:00,785.726,0,0,0,-4.45743,0
6/1/20 09:00,1039.79,0.310268,85.3233,55.8886,77.9703,0.379522
6/1/20 10:00,1135.58,0.424283,116.651,77.0253,106.932,0.526772
6/1/20 11:00,1180.82,0.428685,117.888,78.2155,106.633,0.709022
6/1/20 12:00,1200.48,0.424349,122.107,82.0754,110.012,0.70993
6/1/20 13:00,1201.57,0.42392,122.011,82.147,109.839,0.7127
6/1/20 14:00,1185.16,0.425926,122.434,83.5063,110.55,0.894025
6/1/20 15:00,1145.11,0.425723,122.377,83.5348,111.614,0.895446
6/1/20 16:00,1061.87,0.425697,122.446,83.5847,113.786,0.894595
6/1/20 17:00,858.23,0.425624,122.367,83.5579,116.415,0.893561
6/1/20 18:00,0,0.428404,117.811,79.9687,115.74,0.888447
6/1/20 19:00,0,0.426877,117.391,78.4412,115.712,0.705735
6/1/20 20:00,0,0.427659,117.606,78.3429,115.931,0.700615
6/1/20 21:00,0,0.42312,116.329,77.1678,114.834,0.52225
6/1/20 22:00,0,0.424707,116.794,76.9937,115.301,0.519416
6/1/20 23:00,0,0.425837,117.105,76.8573,115.613,0.517229
6/2/20 00:00,0,0.424292,116.68,77.0411,115.186,0.519996
6/2/20 01:00,0,0.424769,116.811,76.9834,115.318,0.518708
6/2/20 02:00,0,0.425501,117.012,76.895,115.52,0.517068
6/2/20 03:00,0,0.19563,10.7745,11.8052,10.0361,0.0887695
6/2/20 04:00,0,0,0,0,-0.605,0
6/2/20 05:00,0,0,0,0,-0.605,0
6/2/20 06:00,0,0,0,0,-0.605,0
6/2/20 07:00,0,0,0,0,-0.605,0
6/2/20 08:00,772.576,0,0,0,-4.40747,0
6/2/20 09:00,1028.33,0.300437,82.6207,53.8315,75.3833,0.364801
6/2/20 10:00,1125.08,0.426142,117.189,76.8169,107.604,0.52436
6/2/20 11:00,1170.57,0.424764,116.782,76.9676,105.873,0.52952
6/2/20 12:00,1190.59,0.424194,116.628,77.0348,104.959,0.528904
6/2/20 13:00,1193.13,0.424067,116.659,77.0922,104.88,0.530744
6/2/20 14:00,1177.8,0.429013,117.978,78.1765,106.441,0.709375
6/2/20 15:00,1139.32,0.428743,117.904,78.209,107.433,0.710877
6/2/20 16:00,1057.16,0.428671,117.884,78.2169,109.485,0.710959
6/2/20 17:00,854.731,0.428354,117.797,78.2541,112.065,0.710996
6/2/20 18:00,0,0.427988,117.696,78.3073,115.808,0.706263
6/2/20 19:00,0,0.428402,117.81,78.2575,116.134,0.702267
6/2/20 20:00,0,0.423862,116.534,77.0823,115.037,0.523964
6/2/20 21:00,0,0.424786,116.816,76.9872,115.321,0.521773
6/2/20 22:00,0,0.42558,117.034,76.8908,115.541,0.519906
6/2/20 23:00,0,0.426142,117.189,76.8225,115.696,0.51878
6/3/20 00:00,0,0.424893,116.845,76.9706,115.351,0.520741
6/3/20 01:00,0,0.425002,116.875,76.9574,115.381,0.520097
6/3/20 02:00,0,0.425242,116.941,76.929,115.447,0.519228
6/3/20 03:00,0,0.316126,23.1911,24.3901,22.3192,0.172879
6/3/20 04:00,0,0,0,0,-0.605,0
6/3/20 05:00,0,0,0,0,-0.605,0
6/3/20 06:00,0,0,0,0,-0.605,0
6/3/20 07:00,0,0,0,0,-0.605,0
6/3/20 08:00,787.053,0,0,0,-4.42252,0
6/3/20 09:00,1047.15,0.302919,83.3024,54.5026,75.9709,0.371131
6/3/20 10:00,1145.23,0.425515,117.016,76.8848,107.215,0.526908
6/3/20 11:00,1191.92,0.425002,116.874,76.9467,105.639,0.531073
6/3/20 12:00,1212.91,0.42832,117.788,78.2535,105.484,0.711963
6/3/20 13:00,1214.6,0.428305,117.783,78.2556,105.381,0.713698
6/3/20 14:00,1198.55,0.428185,117.75,78.2701,105.844,0.715481
6/3/20 15:00,1159.11,0.428113,117.731,78.2818,106.978,0.716156
6/3/20 16:00,1075.98,0.428109,117.73,78.2849,109.183,0.7158
6/3/20 17:00,871.983,0.427947,117.685,78.3067,111.916,0.715115
6/3/20 18:00,0,0.427666,117.608,78.3471,115.718,0.708248
6/3/20 19:00,0,0.428094,117.725,78.2965,116.048,0.704068
6/3/20 20:00,0,0.423157,116.341,77.172,114.844,0.525124
6/3/20 21:00,0,0.424445,116.722,77.0316,115.226,0.522513
6/3/20 22:00,0,0.425432,116.993,76.9112,115.5,0.520324
6/3/20 23:00,0,0.426039,117.16,76.8367,115.668,0.519005
6/4/20 00:00,0,0.425201,116.93,76.9367,115.436,0.520356
6/4/20 01:00,0,0.425314,116.961,76.9225,115.467,0.519711
6/4/20 02:00,0,0.425718,117.072,76.8733,115.579,0.518617
6/4/20 03:00,0,0.39464,64.8835,48.5638,63.7174,0.344791
6/4/20 04:00,0,0,0,0,-0.605,0
6/4/20 05:00,0,0,0,0,-0.605,0
6/4/20 06:00,0,0,0,0,-0.605,0
6/4/20 07:00,0,0,0,0,-0.605,0
6/4/20 08:00,780.659,0,0,0,-4.40182,0
6/4/20 09:00,1045.82,0.299931,82.4807,53.5131,75.1856,0.36092
6/4/20 10:00,1144.99,0.427834,117.654,76.616,107.886,0.52063
6/4/20 11:00,1191.8,0.426908,117.399,76.7278,106.204,0.525399
6/4/20 12:00,1212.19,0.4247,122.189,82.0247,109.9,0.709245
6/4/20 13:00,1214.48,0.424506,122.15,82.0595,109.745,0.71151
6/4/20 14:00,1198.8,0.424176,122.067,82.1081,110.164,0.713609
6/4/20 15:00,1159.11,0.423995,122.002,82.1252,111.278,0.714359
6/4/20 16:00,1075.38,0.423787,122.015,82.1983,113.515,0.71451
6/4/20 17:00,869.208,0.423614,121.867,82.1599,116.124,0.71409
6/4/20 18:00,0,0.427233,117.489,78.4035,115.599,0.707677
6/4/20 19:00,0,0.427668,117.608,78.3497,115.932,0.703616
6/4/20 20:00,0,0.428184,117.75,78.2881,116.077,0.699893
6/4/20 21:00,0,0.423339,116.39,77.1498,114.894,0.522831
6/4/20 22:00,0,0.424209,116.657,77.0612,115.162,0.521221
6/4/20 23:00,0,0.424579,116.759,77.0159,115.265,0.52048
6/5/20 00:00,0,0.428204,117.756,78.2829,116.086,0.695979
6/5/20 01:00,0,0.428123,117.733,78.2925,116.063,0.695678
6/5/20 02:00,0,0.425492,117.061,76.9313,115.565,0.521405
6/5/20 03:00,0,0.309133,20.2031,22.1179,19.3413,0.173298
6/5/20 04:00,0,0,0,0,-0.605,0
6/5/20 05:00,0,0,0,0,-0.605,0
6/5/20 06:00,0,0,0,0,-0.605,0
6/5/20 07:00,0,0,0,0,-0.605,0
6/5/20 08:00,791.154,0,0,0,-4.39077,0
6/5/20 09:00,1056.56,0.295419,81.24,53.3035,73.9347,0.361832
6/5/20 10:00,1155.49,0.424008,116.577,77.0678,106.74,0.526642
6/5/20 11:00,1202.05,0.428711,117.895,78.2212,106.364,0.708333
6/5/20 12:00,1222.8,0.425643,122.373,83.5676,109.81,0.89231
6/5/20 13:00,1223.77,0.42543,122.34,83.6122,109.655,0.894912
6/5/20 14:00,1207,0.42515,122.276,83.6574,110.111,0.897493
6/5/20 15:00,1166.46,0.425163,122.249,83.6403,111.317,0.898243
6/5/20 16:00,1082.02,0.425288,122.335,83.6578,113.657,0.897256
6/5/20 17:00,874.516,0.425384,122.379,83.6574,116.469,0.895853
6/5/20 18:00,0,0.42704,117.436,78.4336,115.546,0.708881
6/5/20 19:00,0,0.427652,117.604,78.358,115.927,0.70405
6/5/20 20:00,0,0.428412,117.813,78.2674,116.14,0.699382
6/5/20 21:00,0,0.424109,116.629,77.08,115.134,0.522027
6/5/20 22:00,0,0.42507,116.894,76.9631,115.4,0.519999
6/5/20 23:00,0,0.42582,117.1,76.8714,115.608,0.518552
6/6/20 00:00,0,0.425913,117.126,76.8596,115.633,0.518327
6/6/20 01:00,0,0.426238,117.215,76.8197,115.723,0.517394
6/6/20 02:00,0,0.426642,117.327,76.7712,115.836,0.516173
6/6/20 03:00,0,0.315674,25.7746,26.9729,24.893,0.171658
6/6/20 04:00,0,0,0,0,-0.605,0
6/6/20 05:00,0,0,0,0,-0.605,0
6/6/20 06:00,0,0,0,0,-0.605,0
6/6/20 07:00,0,0,0,0,-0.605,0
6/6/20 08:00,757.858,0,0,0,-4.34552,0
6/6/20 09:00,1031.23,0.286739,78.8532,51.3251,71.6887,0.346398
6/6/20 10:00,1133.41,0.426602,117.315,76.769,107.699,0.522038
6/6/20 11:00,1181.06,0.42525,116.943,76.9311,105.926,0.527164
6/6/20 12:00,1201.45,0.424632,122.17,82.0354,110.097,0.708292
6/6/20 13:00,1203.38,0.424434,122.13,82.0696,109.952,0.71072
6/6/20 14:00,1186.61,0.424207,122.07,82.1002,110.391,0.712608
6/6/20 15:00,1144.99,0.424267,122.062,82.0786,111.539,0.712502
6/6/20 16:00,1057.89,0.424194,122.113,82.1337,113.743,0.712309
6/6/20 17:00,844.236,0.424159,121.991,82.0701,116.299,0.711547
6/6/20 18:00,0,0.427586,117.586,78.3611,115.698,0.705427
6/6/20 19:00,0,0.42811,117.73,78.2987,116.055,0.701226
6/6/20 20:00,0,0.423367,116.398,77.1497,114.902,0.523057
6/6/20 21:00,0,0.424467,116.728,77.0325,115.234,0.520802
6/6/20 22:00,0,0.425158,116.918,76.9475,115.425,0.519192
6/6/20 23:00,0,0.42548,117.007,76.9072,115.515,0.518452
6/7/20 00:00,0,0.424109,116.629,77.0679,115.136,0.520155
6/7/20 01:00,0,0.42418,116.649,77.0578,115.155,0.519801
6/7/20 02:00,0,0.424571,116.494,76.8477,115.001,0.519252
6/7/20 03:00,0,0,0,0,-0.605,0
6/7/20 04:00,0,0,0,0,-0.605,0
6/7/20 05:00,0,0,0,0,-0.605,0
6/7/20 06:00,0,0,0,0,-0.605,0
6/7/20 07:00,0,0,0,0,-0.605,0
6/7/20 08:00,747.242,0,0,0,-4.333,0
6/7/20 09:00,1023.51,0.281834,77.4946,51.0582,70.3749,0.346206
6/7/20 10:00,1127.02,0.42846,117.826,78.2494,108.089,0.702726
6/7/20 11:00,1175.27,0.427315,117.51,78.3918,106.376,0.710507
6/7/20 12:00,1196.26,0.425764,122.403,83.5487,110.237,0.891214
6/7/20 13:00,1198.31,0.425466,122.348,83.6062,110.088,0.894784
6/7/20 14:00,1181.79,0.425138,122.273,83.6594,110.509,0.897932
6/7/20 15:00,1140.41,0.425322,122.289,83.6147,111.656,0.896753
6/7/20 16:00,1054.51,0.425451,122.383,83.6345,113.867,0.895223
6/7/20 17:00,843.15,0.425608,122.298,83.5346,116.429,0.89298
6/7/20 18:00,0,0.426508,117.273,78.4891,115.383,0.70857
6/7/20 19:00,0,0.427431,117.543,78.3846,115.867,0.702981
6/7/20 20:00,0,0.428283,117.777,78.2815,116.106,0.697915
6/7/20 21:00,0,0.423942,116.579,77.0956,115.085,0.520864
6/7/20 22:00,0,0.425158,116.918,76.9501,115.426,0.518547
6/7/20 23:00,0,0.425833,117.104,76.8673,115.613,0.517164
6/8/20 00:00,0,0.425282,116.952,76.9305,115.46,0.518161
6/8/20 01:00,0,0.425638,117.05,76.8863,115.558,0.517358
6/8/20 02:00,0,0.431133,108.039,69.9097,106.582,0.516086
6/8/20 03:00,0,0,0,0,-0.605,0
6/8/20 04:00,0,0,0,0,-0.605,0
6/8/20 05:00,0,0,0,0,-0.605,0
6/8/20 06:00,0,0,0,0,-0.605,0
6/8/20 07:00,0,0,0,0,-0.605,0
6/8/20 08:00,745.432,0,0,0,-4.32163,0
6/8/20 09:00,1020.37,0.280541,77.1486,50.4294,70.0654,0.340445
6/8/20 10:00,1122.67,0.424568,116.728,76.9997,107.237,0.523413
6/8/20 11:00,1170.81,0.428398,117.809,78.2612,106.745,0.705223
6/8/20 12:00,1191.68,0.424923,122.231,81.9917,110.351,0.705961
6/8/20 13:00,1194.21,0.424628,122.17,82.046,110.181,0.708726
6/8/20 14:00,1178.41,0.424361,122.1,82.0857,110.589,0.710961
6/8/20 15:00,1138.23,0.424338,122.069,82.0743,111.682,0.710797
6/8/20 16:00,1054.03,0.424314,122.129,82.1185,113.837,0.7102
6/8/20 17:00,846.649,0.424226,122.121,82.1393,116.446,0.70941
6/8/20 18:00,0,0.426983,117.421,78.4402,115.532,0.706087
6/8/20 19:00,0,0.427755,117.632,78.3432,115.958,0.700873
6/8/20 20:00,0,0.423062,116.323,77.192,114.827,0.522378
6/8/20 21:00,0,0.424554,116.752,77.0219,115.259,0.519673
6/8/20 22:00,0,0.425599,117.039,76.8941,115.548,0.51742
6/8/20 23:00,0,0.426261,117.221,76.8126,115.732,0.516038
6/9/20 00:00,0,0.426273,117.225,76.8074,115.734,0.516749
6/9/20 01:00,0,0.426411,117.263,76.789,115.772,0.516137
6/9/20 02:00,0,0.404521,92.9841,65.5347,91.7293,0.34364
6/9/20 03:00,0,0,0,0,-0.605,0
6/9/20 04:00,0,0,0,0,-0.605,0
6/9/20 05:00,0,0,0,0,-0.605,0
6/9/20 06:00,0,0,0,0,-0.605,0
6/9/20 07:00,0,0,0,0,-0.605,0
6/9/20 08:00,753.756,0,0,0,-4.3463,0
6/9/20 09:00,1028.09,0.285632,78.5485,51.5247,71.4063,0.349161
6/9/20 10:00,1129.55,0.423693,116.528,77.1214,106.96,0.526059
6/9/20 11:00,1177.56,0.428352,117.796,78.2561,106.664,0.708367
6/9/20 12:00,1198.55,0.428033,117.709,78.2959,105.729,0.707881
6/9/20 13:00,1200.36,0.427733,117.627,78.3317,105.556,0.710785
6/9/20 14:00,1183.84,0.427302,117.503,78.3797,105.917,0.713489
6/9/20 15:00,1143.18,0.427184,117.46,78.3901,106.975,0.714295
6/9/20 16:00,1058.61,0.427381,117.528,78.3756,109.139,0.713653
6/9/20 17:00,851.112,0.427388,117.532,78.3768,111.803,0.712817
6/9/20 18:00,0,0.428291,117.78,79.9848,115.709,0.888671
6/9/20 19:00,0,0.426874,117.391,78.4449,115.712,0.705615
6/9/20 20:00,0,0.427763,117.634,78.3346,115.961,0.700313
6/9/20 21:00,0,0.423134,116.334,77.1715,114.839,0.522088
6/9/20 22:00,0,0.424724,116.798,76.9963,115.306,0.519351
6/9/20 23:00,0,0.425699,117.067,76.8787,115.576,0.517389
6/10/20 00:00,0,0.425718,117.072,76.873,115.58,0.5181
6/10/20 01:00,0,0.426016,117.154,76.8377,115.663,0.517037
6/10/20 02:00,0,0.426523,117.294,76.778,115.804,0.515623
6/10/20 03:00,0,0.330605,25.2002,24.7911,24.326,0.171427
6/10/20 04:00,0,0,0,0,-0.605,0
6/10/20 05:00,0,0,0,0,-0.605,0
6/10/20 06:00,0,0,0,0,-0.605,0
6/10/20 07:00,0,0,0,0,-0.605,0
6/10/20 08:00,730.231,0,0,0,-4.2878,0
6/10/20 09:00,1011.08,0.273012,75.0786,48.9494,68.0782,0.330745
6/10/20 10:00,1115.19,0.425336,116.967,76.9197,107.58,0.523515
6/10/20 11:00,1163.93,0.428835,117.929,78.2037,107.001,0.70532
6/10/20 12:00,1185.04,0.428405,117.811,78.2552,106.188,0.705826
6/10/20 13:00,1186.73,0.428046,117.712,78.2995,106.027,0.708642
6/10/20 14:00,1169.84,0.427631,117.599,78.3506,106.38,0.711293
6/10/20 15:00,1127.86,0.427474,117.555,78.3706,107.379,0.712093
6/10/20 16:00,1040.4,0.427552,117.577,78.3613,109.397,0.711442
6/10/20 17:00,827.949,0.427519,117.567,78.3638,111.923,0.710307
6/10/20 18:00,0,0.427021,117.431,78.4296,115.542,0.706849
6/10/20 19:00,0,0.427764,117.635,78.3368,115.96,0.701605
6/10/20 20:00,0,0.422987,116.333,77.2157,114.837,0.522895
6/10/20 21:00,0,0.424738,116.802,76.9961,115.31,0.519674
6/10/20 22:00,0,0.425971,117.142,76.8464,115.651,0.517003
6/10/20 23:00,0,0.426756,117.358,76.7519,115.869,0.515203
6/11/20 00:00,0,0.426122,117.183,76.8231,115.692,0.517296
6/11/20 01:00,0,0.426234,117.214,76.8085,115.723,0.516555
6/11/20 02:00,0,0.431435,108.088,69.856,106.632,0.515348
6/11/20 03:00,0,0,0,0,-0.605,0
6/11/20 04:00,0,0,0,0,-0.605,0
6/11/20 05:00,0,0,0,0,-0.605,0
6/11/20 06:00,0,0,0,0,-0.605,0
6/11/20 07:00,0,0,0,0,-0.605,0
6/11/20 08:00,708.516,0,0,0,-4.24658,0
6/11/20 09:00,0,0,0,0,-0.8139,0
6/11/20 10:00,126.913,0,0,0,-1.73084,0
6/11/20 11:00,0,0,0,0,-0.8139,0
6/11/20 12:00,146.698,0,0,0,-1.98978,0
6/11/20 13:00,142.355,0,0,0,-1.71246,0
6/11/20 14:00,117.382,0,0,0,-1.41548,0
6/11/20 15:00,0,0,0,0,-0.8139,0
6/11/20 16:00,1031.59,0.0699285,20.134,13.5723,12.6566,0.1173
6/11/20 17:00,820.952,0.423562,121.666,82.0504,116.019,0.710097
6/11/20 18:00,0,0.357748,44.2049,39.3614,42.8726,0.353521
6/11/20 19:00,0,0,0,0,-0.605,0
6/11/20 20:00,0,0,0,0,-0.605,0
6/11/20 21:00,0,0,0,0,-0.605,0
6/11/20 22:00,0,0,0,0,-0.605,0
6/11/20 23:00,0,0,0,0,-0.605,0
6/12/20 00:00,0,0,0,0,-0.605,0
6/12/20 01:00,0,0,0,0,-0.605,0
6/12/20 02:00,0,0,0,0,-0.605,0
6/12/20 03:00,0,0,0,0,-0.605,0
6/12/20 04:00,0,0,0,0,-0.605,0
6/12/20 05:00,0,0,0,0,-0.605,0
6/12/20 06:00,0,0,0,0,-0.605,0
6/12/20 07:00,0,0,0,0,-0.605,0
6/12/20 08:00,731.438,0,0,0,-4.28612,0
6/12/20 09:00,1011.92,0.271528,74.6699,49.011,67.6865,0.331905
6/12/20 10:00,1116.16,0.429042,117.986,78.1809,108.438,0.700717
6/12/20 11:00,1165.26,0.427978,117.693,78.3117,106.829,0.708286
6/12/20 12:00,1187.09,0.424903,122.2,81.9683,110.609,0.705486
6/12/20 13:00,1189.75,0.424558,122.116,82.0227,110.474,0.708206
6/12/20 14:00,1174.31,0.423952,121.965,82.1146,110.773,0.710966
6/12/20 15:00,1135.22,0.423642,121.881,82.1591,111.667,0.712356
6/12/20 16:00,1052.58,0.423719,121.992,82.204,113.717,0.711685
6/12/20 17:00,849.665,0.423663,121.9,82.1644,116.166,0.711056
6/12/20 18:00,0,0.426037,117.16,78.5507,115.267,0.708632
6/12/20 19:00,0,0.426877,117.391,78.4459,115.712,0.70355
6/12/20 20:00,0,0.427693,117.615,78.3461,115.941,0.698689
6/12/20 21:00,0,0.423152,116.356,77.1807,114.859,0.521413
6/12/20 22:00,0,0.424302,116.682,77.0472,115.188,0.519127
6/12/20 23:00,0,0.425101,116.902,76.9493,115.409,0.517486
6/13/20 00:00,0,0.424403,116.71,77.0272,115.216,0.518612
6/13/20 01:00,0,0.424569,116.837,77.0551,115.342,0.517711
6/13/20 02:00,0,0.390314,63.9759,48.7331,62.8095,0.344316
6/13/20 03:00,0,0,0,0,-0.605,0
6/13/20 04:00,0,0,0,0,-0.605,0
6/13/20 05:00,0,0,0,0,-0.605,0
6/13/20 06:00,0,0,0,0,-0.605,0
6/13/20 07:00,0,0,0,0,-0.605,0
6/13/20 08:00,749.896,0,0,0,-4.31397,0
6/13/20 09:00,1025.2,0.279219,76.7856,50.0558,69.7251,0.337474
6/13/20 10:00,1126.65,0.425404,116.985,76.9136,107.502,0.522352
6/13/20 11:00,1174.06,0.428873,117.94,78.2014,106.893,0.70377
6/13/20 12:00,1195.18,0.425499,122.335,81.8749,110.543,0.702702
6/13/20 13:00,1196.99,0.425174,122.267,81.9307,110.412,0.705364
6/13/20 14:00,1181.42,0.424811,122.181,81.9861,110.779,0.70781
6/13/20 15:00,1142.34,0.424608,122.122,82.0127,111.749,0.709212
6/13/20 16:00,1060.18,0.424536,122.192,82.0781,113.818,0.709208
6/13/20 17:00,859.798,0.424347,122.099,82.0783,116.326,0.709198
6/13/20 18:00,0,0.42724,117.491,78.4019,115.602,0.706225
6/13/20 19:00,0,0.427848,117.658,78.3276,115.982,0.701739
6/13/20 20:00,0,0.42297,116.295,77.1982,114.798,0.523476
6/13/20 21:00,0,0.42443,116.718,77.0352,115.223,0.520641
6/13/20 22:00,0,0.425319,116.962,76.9283,115.47,0.518613
6/13/20 23:00,0,0.426007,117.152,76.8454,115.66,0.517134
6/14/20 00:00,0,0.42648,117.282,76.7879,115.79,0.517171
6/14/20 01:00,0,0.426372,117.252,76.8018,115.76,0.516719
6/14/20 02:00,0,0.404148,93.4675,65.9618,92.2099,0.34414
6/14/20 03:00,0,0,0,0,-0.605,0
6/14/20 04:00,0,0,0,0,-0.605,0
6/14/20 05:00,0,0,0,0,-0.605,0
6/14/20 06:00,0,0,0,0,-0.605,0
6/14/20 07:00,0,0,0,0,-0.605,0
6/14/20 08:00,732.644,0,0,0,-4.28306,0
6/14/20 09:00,1013.61,0.271518,74.6671,48.798,67.6907,0.329751
6/14/20 10:00,1116.64,0.424861,116.83,76.9812,107.464,0.5239
6/14/20 11:00,1164.9,0.428804,117.921,78.2143,107.027,0.705276
6/14/20 12:00,1185.53,0.424504,122.104,82.0358,110.572,0.706685
6/14/20 13:00,1188.54,0.424032,121.99,82.1088,110.387,0.709561
6/14/20 14:00,1173.58,0.424352,122.055,82.0478,110.873,0.712368
6/14/20 15:00,1134.62,0.425744,122.466,83.5918,112.096,0.891924
6/14/20 16:00,1052.46,0.425762,122.429,83.564,113.986,0.891215
6/14/20 17:00,849.785,0.425758,122.361,83.5229,116.451,0.890195
6/14/20 18:00,0,0.428447,117.823,79.9663,115.753,0.887699
6/14/20 19:00,0,0.426956,117.413,78.4343,115.735,0.705033
6/14/20 20:00,0,0.427711,117.62,78.3393,115.946,0.700184
6/14/20 21:00,0,0.423062,116.314,77.1772,114.819,0.522088
6/14/20 22:00,0,0.424556,116.752,77.0127,115.259,0.519512
6/14/20 23:00,0,0.425491,117.01,76.8987,115.518,0.517743
6/15/20 00:00,0,0.425933,117.131,76.8437,115.639,0.517973
6/15/20 01:00,0,0.426279,117.226,76.8008,115.735,0.516847
6/15/20 02:00,0,0.396887,68.0918,50.3549,66.9168,0.343762
6/15/20 03:00,0,0,0,0,-0.605,0
6/15/20 04:00,0,0,0,0,-0.605,0
6/15/20 05:00,0,0,0,0,-0.605,0
6/15/20 06:00,0,0,0,0,-0.605,0
6/15/20 07:00,0,0,0,0,-0.605,0
6/15/20 08:00,742.416,0,0,0,-4.29937,0
6/15/20 09:00,1026.28,0.276215,75.9588,49.3923,68.9067,0.333248
