"Time stamp","PC input energy | (MWt)","PC efficiency: gross","PC electrical power output: gross | (MWe)","PC water consumption: makeup + cooling | (kg/s)","PC HTF inlet temperature | (C)","PC HTF outlet temperature | (C)","Rec. HTF inlet temperature | (C)","Rec. HTF outlet temperature | (C)","Rec. thermal efficiency"
"Jun 3, 09:00 am",88.0599,0.365633,31.9485,19.9987,573.274,290.91,290.464,573.274,0.948087
"Jun 3, 10:00 am",87.3929,0.43529,38.0413,24.0525,573.392,291.328,290.512,573.392,0.960644
"Jun 3, 11:00 am",87.3449,0.442896,38.6847,23.7463,573.399,290.605,290.114,573.399,0.964199
"Jun 3, 12:00 pm",87.4572,0.441595,38.6207,24.3743,573.389,290.742,290.131,573.389,0.964691
"Jun 3, 01:00 pm",87.3162,0.436854,38.1444,23.9713,573.236,291.18,290.278,573.236,0.963288
"Jun 3, 02:00 pm",87.4548,0.441577,38.618,24.3744,573.243,290.753,290.061,573.243,0.961985
"Jun 3, 03:00 pm",87.4647,0.441921,38.6525,24.3645,573.236,290.722,290.018,573.236,0.959727
"Jun 3, 04:00 pm",87.356,0.441868,38.5999,23.7897,573.44,290.7,290.022,573.44,0.952632
"Jun 3, 05:00 pm",87.3785,0.445034,38.8864,24.2226,573.42,290.407,290.344,573.42,0.925241
"Jun 3, 06:00 pm",87.3785,0.442587,38.6726,24.3196,571.88,290.735,290,0,0
"Jun 3, 07:00 pm",87.3785,0.444022,38.798,24.2643,571.794,290.607,290,0,0
"Jun 3, 08:00 pm",87.3674,0.43464,37.9734,24.0761,571.697,291.491,290,0,0
"Jun 3, 09:00 pm",87.3785,0.437503,38.2283,23.9686,571.588,291.23,290,0,0
"Jun 3, 10:00 pm",87.3788,0.440154,38.4602,23.8663,571.462,290.989,290,0,0
"Jun 3, 11:00 pm",87.3785,0.442507,38.6656,23.7753,571.313,290.779,290,0,0
"Jun 4, 12:00 am",87.3785,0.444894,38.8742,23.6831,571.132,290.568,290,0,0
"Jun 4, 01:00 am",87.3925,0.436272,38.1269,24.0214,570.9,291.392,290,0,0
"Jun 4, 02:00 am",87.384,0.427091,37.3209,23.8204,570.578,292.271,290,0,0
"Jun 4, 03:00 am",72.2439,0.436096,31.5052,19.598,570.058,289.424,290,0,0
"Jun 4, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 4, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 4, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 4, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 4, 08:00 am",27.6588,0,0,0,573.773,290,290,387.858,0.311387
"Jun 4, 09:00 am",88.102,0.365948,31.9759,19.5725,573.273,290.449,290.381,573.273,0.948253
"Jun 4, 10:00 am",87.3787,0.440717,38.5093,23.8431,573.392,290.814,290.725,573.392,0.960556
"Jun 4, 11:00 am",87.3784,0.438243,38.293,23.9382,573.399,291.047,290.504,573.399,0.963926
"Jun 4, 12:00 pm",91.1561,0.441596,40.2542,25.3151,573.386,291.209,290.506,573.386,0.963679
"Jun 4, 01:00 pm",91.0906,0.441077,40.1779,25.3193,573.234,291.258,290.55,573.234,0.962954
"Jun 4, 02:00 pm",91.0693,0.440214,40.09,25.3484,573.246,291.335,290.624,573.246,0.961955
"Jun 4, 03:00 pm",91.0756,0.440662,40.1336,25.3323,573.226,291.296,290.586,573.226,0.958043
"Jun 4, 04:00 pm",91.1388,0.44054,40.1503,25.3536,573.426,291.302,290.596,573.426,0.949561
"Jun 4, 05:00 pm",91.1162,0.440261,40.1149,25.3592,573.382,291.328,291.138,573.382,0.916807
"Jun 4, 06:00 pm",87.3785,0.442866,38.697,24.3088,571.86,290.71,290,0,0
"Jun 4, 07:00 pm",87.3785,0.444428,38.8334,24.2487,571.771,290.57,290,0,0
"Jun 4, 08:00 pm",87.3202,0.434786,37.9656,24.0582,571.671,291.473,290,0,0
"Jun 4, 09:00 pm",87.3785,0.437283,38.2092,23.977,571.557,291.253,290,0,0
"Jun 4, 10:00 pm",87.3785,0.439415,38.3954,23.8949,571.425,291.06,290,0,0
"Jun 4, 11:00 pm",87.3786,0.441043,38.5377,23.8321,571.268,290.918,290,0,0
"Jun 5, 12:00 am",87.3786,0.441095,38.5423,23.8301,571.074,290.926,290,0,0
"Jun 5, 01:00 am",87.3785,0.441317,38.5616,23.8215,570.822,290.923,290,0,0
"Jun 5, 02:00 am",87.3785,0.441695,38.5946,23.8069,570.458,290.913,290,0,0
"Jun 5, 03:00 am",46.7633,0.403729,18.8797,13.1918,569.855,287.51,290,0,0
"Jun 5, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 5, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 5, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 5, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 5, 08:00 am",28.3995,0,0,0,573.77,290,290,389.559,0.316548
"Jun 5, 09:00 am",88.0687,0.364415,31.842,19.963,573.276,290.936,290.54,573.276,0.947809
"Jun 5, 10:00 am",87.3667,0.434918,37.9973,24.0645,573.396,291.36,290.619,573.396,0.960637
"Jun 5, 11:00 am",87.3785,0.444565,38.8455,24.2431,573.154,290.468,290.382,573.154,0.964216
"Jun 5, 12:00 pm",91.233,0.444652,40.5669,25.7611,573.351,290.935,290.331,573.351,0.95802
"Jun 5, 01:00 pm",91.1647,0.444067,40.4833,25.7674,573.197,290.991,290.515,573.197,0.958152
"Jun 5, 02:00 pm",91.1415,0.443113,40.386,25.7999,573.21,291.076,290.403,573.21,0.957505
"Jun 5, 03:00 pm",91.1371,0.443242,40.3958,25.7947,573.186,291.065,290.392,573.186,0.953298
"Jun 5, 04:00 pm",91.232,0.444183,40.5237,25.7812,573.388,290.976,290.294,573.388,0.943384
"Jun 5, 05:00 pm",91.2278,0.444687,40.5678,25.7603,573.332,290.932,290.876,573.332,0.90693
"Jun 5, 06:00 pm",87.3785,0.444412,38.8321,24.251,571.797,290.57,290,0,0
"Jun 5, 07:00 pm",87.3618,0.433944,37.9101,24.1033,571.709,291.555,290,0,0
"Jun 5, 08:00 pm",87.3787,0.436155,38.1107,24.0232,571.61,291.355,290,0,0
"Jun 5, 09:00 pm",87.3785,0.438836,38.3449,23.9197,571.497,291.11,290,0,0
"Jun 5, 10:00 pm",87.3786,0.441331,38.5629,23.8235,571.365,290.885,290,0,0
"Jun 5, 11:00 pm",87.3785,0.443342,38.7386,23.7457,571.209,290.708,290,0,0
"Jun 6, 12:00 am",87.3785,0.444358,38.8273,23.706,571.017,290.626,290,0,0
"Jun 6, 01:00 am",87.3557,0.443181,38.7144,23.7489,570.768,290.751,290,0,0
"Jun 6, 02:00 am",87.3952,0.435681,38.0764,23.4941,570.41,291.481,290,0,0
"Jun 6, 03:00 am",50.1263,0.404326,20.2674,14.0889,569.819,288.28,290,0,0
"Jun 6, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 6, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 6, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 6, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 6, 08:00 am",24.6586,0,0,0,573.78,290,290,380.629,0.28775
"Jun 6, 09:00 am",88.2369,0.349881,30.5721,18.854,573.264,290.574,290.5,573.264,0.94809
"Jun 6, 10:00 am",87.3784,0.438753,38.3376,23.9197,573.386,290.999,290.475,573.386,0.960452
"Jun 6, 11:00 am",87.3788,0.436248,38.1188,24.0158,573.394,291.236,290.517,573.394,0.963561
"Jun 6, 12:00 pm",91.1462,0.441313,40.224,25.3243,573.381,291.234,290.53,573.381,0.963315
"Jun 6, 01:00 pm",91.0863,0.441088,40.177,25.3177,573.221,291.258,290.549,573.221,0.961782
"Jun 6, 02:00 pm",91.0707,0.440559,40.122,25.3345,573.22,291.305,290.595,573.22,0.959417
"Jun 6, 03:00 pm",91.0856,0.441211,40.1879,25.3124,573.208,291.247,290.539,573.208,0.956713
"Jun 6, 04:00 pm",91.1625,0.441395,40.2386,25.3249,573.422,291.226,290.523,573.422,0.950285
"Jun 6, 05:00 pm",91.1479,0.441257,40.2196,25.3269,573.391,291.239,291.093,573.391,0.921794
"Jun 6, 06:00 pm",87.3785,0.443552,38.7569,24.2831,571.79,290.651,290,0,0
"Jun 6, 07:00 pm",87.4527,0.442157,38.6678,23.8075,571.698,290.797,290,0,0
"Jun 6, 08:00 pm",87.3788,0.435777,38.0777,24.0363,571.595,291.392,290,0,0
"Jun 6, 09:00 pm",87.3785,0.438044,38.2756,23.9486,571.476,291.186,290,0,0
"Jun 6, 10:00 pm",87.3785,0.439753,38.4249,23.8825,571.338,291.034,290,0,0
"Jun 6, 11:00 pm",87.3786,0.44114,38.5462,23.8287,571.173,290.916,290,0,0
"Jun 7, 12:00 am",87.3785,0.441405,38.5693,23.817,570.966,290.905,290,0,0
"Jun 7, 01:00 am",87.3785,0.442097,38.6298,23.79,570.691,290.86,290,0,0
"Jun 7, 02:00 am",87.3785,0.44259,38.6728,23.7707,570.278,290.843,290,0,0
"Jun 7, 03:00 am",24.4168,0.415592,10.1474,6.97998,569.57,278.53,290,0,0
"Jun 7, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 7, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 7, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 7, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 7, 08:00 am",23.2862,0,0,0,573.784,290,290,377.132,0.276435
"Jun 7, 09:00 am",88.2988,0.338511,29.5786,18.6787,573.265,291.01,290.536,573.265,0.949049
"Jun 7, 10:00 am",87.3785,0.443517,38.7538,24.283,573.381,290.552,290.134,573.381,0.960314
"Jun 7, 11:00 am",87.3686,0.439567,38.4044,24.4343,573.39,290.921,290.242,573.39,0.963455
"Jun 7, 12:00 pm",91.0718,0.438788,39.9612,25.4075,573.378,291.462,290.438,573.378,0.963145
"Jun 7, 01:00 pm",91.2003,0.445105,40.5937,25.7342,573.213,290.897,290.17,573.213,0.961408
"Jun 7, 02:00 pm",91.1697,0.444077,40.4864,25.7679,573.211,290.99,290.172,573.211,0.958895
"Jun 7, 03:00 pm",91.192,0.444988,40.5794,25.7371,573.199,290.908,290.136,573.199,0.956133
"Jun 7, 04:00 pm",91.079,0.438582,39.9456,25.4182,573.418,291.48,290.783,573.418,0.949547
"Jun 7, 05:00 pm",91.0798,0.439003,39.9843,25.4016,573.383,291.442,291.275,573.383,0.920147
"Jun 7, 06:00 pm",87.3786,0.441014,38.5352,24.3827,571.748,290.89,290,0,0
"Jun 7, 07:00 pm",87.3785,0.443318,38.7365,24.2934,571.656,290.681,290,0,0
"Jun 7, 08:00 pm",87.3616,0.434334,37.9441,24.088,571.551,291.528,290,0,0
"Jun 7, 09:00 pm",87.3785,0.437314,38.2118,23.9774,571.431,291.258,290,0,0
"Jun 7, 10:00 pm",87.3785,0.439795,38.4287,23.8815,571.291,291.033,290,0,0
"Jun 7, 11:00 pm",87.3785,0.441845,38.6077,23.8023,571.122,290.853,290,0,0
"Jun 8, 12:00 am",87.3785,0.442593,38.6731,23.7725,570.91,290.798,290,0,0
"Jun 8, 01:00 am",87.3785,0.443547,38.7565,23.7355,570.625,290.729,290,0,0
"Jun 8, 02:00 am",87.3785,0.44445,38.8354,23.7005,570.189,290.676,290,0,0
"Jun 8, 03:00 am",15.692,0.364671,6.37941,4.53682,569.942,277.536,290,0,0
"Jun 8, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 8, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 8, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 8, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 8, 08:00 am",23.4438,0,0,0,573.789,290,290,377.546,0.279113
"Jun 8, 09:00 am",88.2923,0.343189,29.9874,18.5699,573.269,290.642,290.318,573.269,0.950225
"Jun 8, 10:00 am",87.3787,0.436686,38.157,23.9998,573.381,291.195,290.452,573.381,0.960297
"Jun 8, 11:00 am",87.3785,0.444824,38.868,24.2336,573.385,290.429,290.027,573.385,0.962777
"Jun 8, 12:00 pm",91.2122,0.443668,40.468,25.2481,573.374,291.023,290.327,573.374,0.962655
"Jun 8, 01:00 pm",91.1429,0.443146,40.3896,25.2521,573.212,291.073,290.373,573.212,0.961221
"Jun 8, 02:00 pm",91.12,0.442394,40.3109,25.2768,573.208,291.141,290.437,573.208,0.958493
"Jun 8, 03:00 pm",91.1244,0.442701,40.3409,25.2656,573.195,291.113,290.411,573.195,0.95548
"Jun 8, 04:00 pm",91.1946,0.442695,40.3714,25.2836,573.406,291.11,290.411,573.406,0.947596
"Jun 8, 05:00 pm",91.1763,0.442542,40.3493,25.2848,573.364,291.124,290.977,573.364,0.915773
"Jun 8, 06:00 pm",87.3785,0.442077,38.6281,24.3415,571.716,290.793,290,0,0
"Jun 8, 07:00 pm",87.3785,0.444753,38.8619,24.2377,571.623,290.549,290,0,0
"Jun 8, 08:00 pm",87.3787,0.436175,38.1124,24.021,571.517,291.359,290,0,0
"Jun 8, 09:00 pm",87.3785,0.438873,38.3481,23.9167,571.396,291.113,290,0,0
"Jun 8, 10:00 pm",87.3785,0.441429,38.5714,23.8179,571.254,290.883,290,0,0
"Jun 8, 11:00 pm",87.3785,0.443107,38.718,23.753,571.083,290.739,290,0,0
"Jun 9, 12:00 am",87.3785,0.443101,38.7175,23.7519,570.868,290.754,290,0,0
"Jun 9, 01:00 am",87.3785,0.444003,38.7963,23.7168,570.578,290.69,290,0,0
"Jun 9, 02:00 am",87.3785,0.44458,38.8467,23.6943,570.129,290.668,290,0,0
"Jun 9, 03:00 am",11.0467,0.25662,4.49103,3.19538,571.165,281.23,290,0,0
"Jun 9, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 9, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 9, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 9, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 9, 08:00 am",25.0347,0,0,0,573.793,290,290,381.58,0.294978
"Jun 9, 09:00 am",88.2211,0.349369,30.5273,19.0403,573.282,290.796,290.397,573.282,0.952267
"Jun 9, 10:00 am",87.3784,0.435799,38.0795,24.0314,573.386,291.279,290.477,573.386,0.960629
"Jun 9, 11:00 am",87.4396,0.440995,38.5604,23.8452,573.384,290.796,290.184,573.384,0.961674
"Jun 9, 12:00 pm",87.3785,0.443446,38.7476,24.2836,573.377,290.559,290.026,573.377,0.962934
"Jun 9, 01:00 pm",87.3785,0.442817,38.6927,24.3075,573.206,290.629,290.019,573.206,0.960408
"Jun 9, 02:00 pm",87.3785,0.442048,38.6255,24.3367,573.207,290.701,290.017,573.207,0.958327
"Jun 9, 03:00 pm",87.3785,0.441957,38.6176,24.341,573.198,290.71,289.996,573.198,0.955904
"Jun 9, 04:00 pm",87.3785,0.442563,38.6705,24.3179,573.418,290.639,289.992,573.418,0.949752
"Jun 9, 05:00 pm",87.3785,0.442849,38.6955,24.307,573.401,290.613,290.538,573.401,0.923562
"Jun 9, 06:00 pm",87.3785,0.439707,38.421,24.4303,571.769,291.011,290,0,0
"Jun 9, 07:00 pm",87.3785,0.44258,38.672,24.3191,571.679,290.749,290,0,0
"Jun 9, 08:00 pm",87.393,0.436398,38.1382,24.5619,571.579,291.336,290,0,0
"Jun 9, 09:00 pm",87.3785,0.43707,38.1905,23.9843,571.464,291.279,290,0,0
"Jun 9, 10:00 pm",87.3785,0.439801,38.4292,23.8794,571.33,291.03,290,0,0
"Jun 9, 11:00 pm",87.3785,0.442192,38.6381,23.7874,571.171,290.818,290,0,0
"Jun 10, 12:00 am",87.3785,0.443171,38.7236,23.7491,570.974,290.74,290,0,0
"Jun 10, 01:00 am",87.3785,0.444337,38.8255,23.7045,570.717,290.65,290,0,0
"Jun 10, 02:00 am",87.3951,0.437746,38.2568,23.9656,570.342,291.292,290,0,0
"Jun 10, 03:00 am",42.4395,0.411872,17.4796,11.8701,569.718,285.484,290,0,0
"Jun 10, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 10, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 10, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 10, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 10, 08:00 am",21.501,0,0,0,573.796,290,290,372.396,0.262685
"Jun 10, 09:00 am",88.3795,0.333689,29.1573,18.0684,573.262,290.638,290.347,573.262,0.950408
"Jun 10, 10:00 am",87.3786,0.43713,38.1958,23.9816,573.377,291.153,290.48,573.377,0.960053
"Jun 10, 11:00 am",87.3663,0.434163,37.9312,24.0924,573.38,291.432,290.529,573.38,0.961619
"Jun 10, 12:00 pm",87.3785,0.444735,38.8603,24.2354,573.338,290.44,290.041,573.338,0.957709
"Jun 10, 01:00 pm",87.3785,0.443833,38.7815,24.2702,573.431,290.519,290.04,573.431,0.954246
"Jun 10, 02:00 pm",87.3785,0.442869,38.6972,24.3074,573.431,290.609,290.046,573.431,0.951766
"Jun 10, 03:00 pm",87.3785,0.443267,38.732,24.2921,573.432,290.572,290.004,573.432,0.950041
"Jun 10, 04:00 pm",87.3785,0.443506,38.7529,24.2828,573.38,290.553,290.019,573.38,0.944603
"Jun 10, 05:00 pm",87.3785,0.443604,38.7614,24.2787,573.36,290.545,290.471,573.36,0.918011
"Jun 10, 06:00 pm",87.3788,0.440099,38.4553,24.4167,571.826,290.971,290,0,0
"Jun 10, 07:00 pm",87.3785,0.44269,38.6816,24.3161,571.734,290.735,290,0,0
"Jun 10, 08:00 pm",87.3927,0.436796,38.1728,23.9979,571.628,291.296,290,0,0
"Jun 10, 09:00 pm",87.3785,0.437185,38.2005,23.9806,571.508,291.265,290,0,0
"Jun 10, 10:00 pm",87.3785,0.439836,38.4322,23.8785,571.366,291.024,290,0,0
"Jun 10, 11:00 pm",87.3785,0.442094,38.6295,23.7914,571.195,290.825,290,0,0
"Jun 11, 12:00 am",87.3785,0.444141,38.8084,23.7115,570.981,290.649,290,0,0
"Jun 11, 01:00 am",87.4426,0.44194,38.6444,23.8156,570.693,290.883,290,0,0
"Jun 11, 02:00 am",87.3945,0.430518,37.6249,24.2419,570.247,291.973,290,0,0
"Jun 11, 03:00 am",12.1857,0.283083,4.95406,3.5151,570.938,280.32,290,0,0
"Jun 11, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 11, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 11, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 11, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 11, 08:00 am",0,0,0,0,574,290,290,0,0
"Jun 11, 09:00 am",55.5874,0.0600284,5.24521,3.24604,573.524,290.11,290.097,470.195,0.604865
"Jun 11, 10:00 am",35.7951,0.407729,14.5947,10.1625,565.975,284.157,290,0,0
"Jun 11, 11:00 am",0,0,0,0,574,290,290,290,0
"Jun 11, 12:00 pm",0,0,0,0,574,290,290,290,0
"Jun 11, 01:00 pm",0,0,0,0,574,290,290,144.897,0
"Jun 11, 02:00 pm",0,0,0,0,574,290,290,290,0
"Jun 11, 03:00 pm",0,0,0,0,574,290,290,0,0
"Jun 11, 04:00 pm",59.0813,0.0745638,6.79671,4.27457,573.583,290.204,290.086,479.539,0.631734
"Jun 11, 05:00 pm",91.1434,0.4414,40.2307,25.3193,573.365,291.227,291.138,573.365,0.918967
"Jun 11, 06:00 pm",49.266,0.428759,21.1232,13.8736,564.318,286.079,290,0,0
"Jun 11, 07:00 pm",0,0,0,0,574,290,290,0,0
"Jun 11, 08:00 pm",0,0,0,0,574,290,290,0,0
"Jun 11, 09:00 pm",0,0,0,0,574,290,290,0,0
"Jun 11, 10:00 pm",0,0,0,0,574,290,290,0,0
"Jun 11, 11:00 pm",0,0,0,0,574,290,290,0,0
"Jun 12, 12:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 01:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 02:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 03:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 12, 08:00 am",21.8752,0,0,0,573.799,290,290,373.413,0.267249
"Jun 12, 09:00 am",88.3624,0.334892,29.2623,18.1892,573.264,290.698,289.896,573.264,0.951234
"Jun 12, 10:00 am",87.3788,0.436014,38.0984,24.025,573.376,291.259,289.91,573.376,0.960145
"Jun 12, 11:00 am",87.3785,0.444552,38.8443,24.2432,573.374,290.455,289.418,573.374,0.961213
"Jun 12, 12:00 pm",91.2101,0.444221,40.5175,25.2223,573.32,290.974,289.642,573.32,0.955302
"Jun 12, 01:00 pm",91.2188,0.44353,40.4582,25.2523,573.405,291.035,289.609,573.405,0.950571
"Jun 12, 02:00 pm",91.1828,0.442383,40.3377,25.2892,573.398,291.138,289.647,573.398,0.94683
"Jun 12, 03:00 pm",91.1674,0.441738,40.2721,25.3117,573.407,291.195,289.706,573.407,0.945981
"Jun 12, 04:00 pm",91.156,0.441791,40.2719,25.3067,573.368,291.191,289.89,573.368,0.942047
"Jun 12, 05:00 pm",91.1576,0.441654,40.2601,25.3126,573.385,291.203,290.958,573.385,0.919644
"Jun 12, 06:00 pm",87.3787,0.440187,38.463,24.4132,570.554,291.047,290,0,0
"Jun 12, 07:00 pm",87.3786,0.442987,38.7075,24.3043,570.459,290.793,290,0,0
"Jun 12, 08:00 pm",87.3573,0.434183,37.9291,24.0904,570.35,291.62,290,0,0
"Jun 12, 09:00 pm",87.372,0.437107,38.191,23.9814,570.225,291.357,290,0,0
"Jun 12, 10:00 pm",87.3914,0.439496,38.4082,23.894,570.078,291.146,290,0,0
"Jun 12, 11:00 pm",87.3835,0.441305,38.5628,23.822,569.898,290.989,290,0,0
"Jun 13, 12:00 am",87.3229,0.441808,38.58,23.7865,569.669,290.95,290,0,0
"Jun 13, 01:00 am",87.3787,0.44282,38.693,23.7613,569.351,290.886,290,0,0
"Jun 13, 02:00 am",74.8391,0.430289,32.2024,20.4525,568.84,290.429,290,0,0
"Jun 13, 03:00 am",0,0,0,0,574,290,290,0,0
"Jun 13, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 13, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 13, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 13, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 13, 08:00 am",23.5873,0,0,0,573.795,290,290,377.922,0.282369
"Jun 13, 09:00 am",88.2859,0.345246,30.1671,18.5546,573.274,290.515,290.446,573.274,0.951559
"Jun 13, 10:00 am",87.3784,0.438241,38.2928,23.9393,573.382,291.048,290.405,573.382,0.960221
"Jun 13, 11:00 am",87.3664,0.434316,37.9446,24.0871,573.384,291.417,290.498,573.384,0.961427
"Jun 13, 12:00 pm",90.9146,0.43372,39.4314,25.0223,573.35,291.921,290.679,573.35,0.958359
"Jun 13, 01:00 pm",91.2767,0.44515,40.6318,25.2026,573.438,290.888,290.214,573.438,0.954674
"Jun 13, 02:00 pm",91.2496,0.444231,40.5359,25.2323,573.437,290.971,290.223,573.437,0.951965
"Jun 13, 03:00 pm",91.1372,0.443624,40.4307,25.2286,573.153,291.031,290.331,573.153,0.950781
"Jun 13, 04:00 pm",91.2111,0.443321,40.4358,25.2594,573.401,291.054,290.358,573.401,0.946488
"Jun 13, 05:00 pm",91.2039,0.442994,40.4028,25.2705,573.407,291.083,290.898,573.407,0.923422
"Jun 13, 06:00 pm",87.3786,0.440993,38.5334,24.382,571.638,290.899,290,0,0
"Jun 13, 07:00 pm",87.3785,0.443318,38.7365,24.2918,571.545,290.688,290,0,0
"Jun 13, 08:00 pm",87.361,0.434058,37.9197,24.0968,571.439,291.56,290,0,0
"Jun 13, 09:00 pm",87.3785,0.437201,38.2019,23.9805,571.318,291.275,290,0,0
"Jun 13, 10:00 pm",87.3785,0.439566,38.4086,23.8896,571.176,291.062,290,0,0
"Jun 13, 11:00 pm",87.3785,0.441464,38.5745,23.8167,571.005,290.897,290,0,0
"Jun 14, 12:00 am",87.3785,0.443748,38.774,23.729,570.789,290.699,290,0,0
"Jun 14, 01:00 am",87.3785,0.444365,38.8279,23.7055,570.498,290.662,290,0,0
"Jun 14, 02:00 am",87.4319,0.441872,38.6337,23.8187,570.044,290.932,290,0,0
"Jun 14, 03:00 am",9.14011,0.21229,3.71595,2.64296,571.631,282.747,290,0,0
"Jun 14, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 14, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 14, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 14, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 14, 08:00 am",21.1543,0,0,0,573.798,290,290,371.448,0.25968
"Jun 14, 09:00 am",88.3946,0.33124,28.9432,18.0096,573.26,290.708,290.402,573.26,0.950066
"Jun 14, 10:00 am",87.3787,0.435941,38.0919,24.0295,573.376,291.266,290.553,573.376,0.959584
"Jun 14, 11:00 am",87.3785,0.445024,38.8855,24.2264,573.378,290.411,290.344,573.378,0.961137
"Jun 14, 12:00 pm",91.1549,0.442368,40.324,25.284,573.315,291.141,290.44,573.315,0.954288
"Jun 14, 01:00 pm",91.1575,0.441419,40.2386,25.3226,573.405,291.224,290.521,573.405,0.950157
"Jun 14, 02:00 pm",91.1222,0.440206,40.1125,25.362,573.405,291.333,290.625,573.405,0.947398
"Jun 14, 03:00 pm",91.103,0.439511,40.0408,25.3856,573.408,291.396,290.692,573.408,0.945641
"Jun 14, 04:00 pm",91.0892,0.439594,40.0423,25.3789,573.359,291.389,290.684,573.359,0.940227
"Jun 14, 05:00 pm",91.0885,0.439535,40.0366,25.3811,573.363,291.394,291.229,573.363,0.914857
"Jun 14, 06:00 pm",87.3788,0.445049,38.8879,24.7737,571.726,290.515,290,0,0
"Jun 14, 07:00 pm",87.3786,0.441105,38.5431,24.3768,571.63,290.889,290,0,0
"Jun 14, 08:00 pm",87.3785,0.444214,38.8147,24.2559,571.522,290.606,290,0,0
"Jun 14, 09:00 pm",87.3788,0.436052,38.1017,24.023,571.397,291.378,290,0,0
"Jun 14, 10:00 pm",87.3785,0.439158,38.373,23.9031,571.25,291.096,290,0,0
"Jun 14, 11:00 pm",87.3785,0.441542,38.5813,23.8112,571.071,290.885,290,0,0
"Jun 15, 12:00 am",87.3785,0.443548,38.7565,23.7339,570.843,290.714,290,0,0
"Jun 15, 01:00 am",87.4278,0.441521,38.6012,23.8275,570.528,290.931,290,0,0
"Jun 15, 02:00 am",78.2782,0.430326,33.6852,21.3414,570.022,290.806,290,0,0
"Jun 15, 03:00 am",0,0,0,0,574,290,290,0,0
"Jun 15, 04:00 am",0,0,0,0,574,290,290,0,0
"Jun 15, 05:00 am",0,0,0,0,574,290,290,0,0
"Jun 15, 06:00 am",0,0,0,0,574,290,290,0,0
"Jun 15, 07:00 am",0,0,0,0,574,290,290,0,0
"Jun 15, 08:00 am",21.876,0,0,0,573.793,290,290,373.409,0.26534
"Jun 15, 09:00 am",88.3624,0.338123,29.5446,18.0652,573.264,290.395,290.332,573.264,0.94956
"Jun 15, 10:00 am",87.3786,0.441206,38.552,23.8249,573.384,290.768,290.323,573.384,0.960097
"Jun 15, 11:00 am",87.3784,0.439197,38.3763,23.9018,573.392,290.957,290.349,573.392,0.962717
"Jun 15, 12:00 pm",91.2401,0.444759,40.5798,25.2083,573.362,290.925,290.32,573.362,0.959985
"Jun 15, 01:00 pm",91.1545,0.443978,40.4705,25.2177,573.174,290.999,290.305,573.174,0.956722
"Jun 15, 02:00 pm",91.1274,0.44303,40.3722,25.2483,573.175,291.084,290.383,573.175,0.954658
