"Time stamp","PC input energy | (MWt)","PC efficiency: gross","PC electrical power output: gross | (MWe)","PC water consumption: makeup + cooling | (kg/s)","PC HTF inlet temperature | (C)","PC HTF outlet temperature | (C)","Rec. HTF inlet temperature | (C)","Rec. HTF outlet temperature | (C)","Rec. thermal efficiency"
"Jul 28, 11:00 pm",266.99,0.443074,118.296,72.5814,572.001,290.682,290,0,0
"Jul 29, 12:00 am",266.99,0.44336,118.373,72.5455,571.88,290.663,290,0,0
"Jul 29, 01:00 am",266.99,0.44434,118.634,72.4312,571.727,290.581,290,0,0
"Jul 29, 02:00 am",266.884,0.44285,118.189,72.591,571.521,290.729,290,0,0
"Jul 29, 03:00 am",267.25,0.442401,118.232,72.7367,571.2,290.807,290,0,0
"Jul 29, 04:00 am",27.669,0.210358,11.2486,7.99876,572.34,282.756,290,0,0
"Jul 29, 05:00 am",0,0,0,0,574,290,290,0,0
"Jul 29, 06:00 am",0,0,0,0,574,290,290,0,0
"Jul 29, 07:00 am",0,0,0,0,574,290,290,0,0
"Jul 29, 08:00 am",100.005,0,0,0,573.739,290,290,398.894,0.35393
"Jul 29, 09:00 am",268.493,0.386801,103.272,64.2594,573.199,290.832,290.736,573.199,0.956758
"Jul 29, 10:00 am",266.99,0.436973,116.668,73.2968,573.31,291.172,290.616,573.31,0.964325
"Jul 29, 11:00 am",266.953,0.434978,116.119,73.5214,573.317,291.359,290.646,573.317,0.966049
"Jul 29, 12:00 pm",266.99,0.442989,118.273,74.2636,573.299,290.607,290.525,573.299,0.964954
"Jul 29, 01:00 pm",266.99,0.442507,118.145,74.3195,573.198,290.658,290.284,573.198,0.964943
"Jul 29, 02:00 pm",266.99,0.441613,117.906,74.4237,573.202,290.742,290.288,573.202,0.964076
"Jul 29, 03:00 pm",266.99,0.441819,117.961,74.3999,573.193,290.723,290.243,573.193,0.962205
"Jul 29, 04:00 pm",278.363,0.439856,122.44,77.5253,573.371,291.365,290.658,573.371,0.954566
"Jul 29, 05:00 pm",278.161,0.439152,122.155,77.5607,573.234,291.432,291.406,573.234,0.919683
"Jul 29, 06:00 pm",266.944,0.43409,115.878,73.6215,572.303,291.505,290,0,0
"Jul 29, 07:00 pm",266.945,0.434561,116.004,73.5666,572.243,291.464,290,0,0
"Jul 29, 08:00 pm",266.991,0.436141,116.446,73.3925,572.177,291.322,290,0,0
"Jul 29, 09:00 pm",266.99,0.438691,117.126,73.0934,572.102,291.086,290,0,0
"Jul 29, 10:00 pm",266.99,0.441062,117.759,72.8155,572.017,290.869,290,0,0
"Jul 29, 11:00 pm",266.99,0.44316,118.319,72.569,571.916,290.679,290,0,0
"Jul 30, 12:00 am",266.99,0.442312,118.093,72.6707,571.795,290.766,290,0,0
"Jul 30, 01:00 am",266.99,0.44307,118.295,72.5826,571.642,290.705,290,0,0
"Jul 30, 02:00 am",266.99,0.443765,118.481,72.5023,571.436,290.654,290,0,0
"Jul 30, 03:00 am",266.99,0.444448,118.663,72.4224,571.114,290.611,290,0,0
"Jul 30, 04:00 am",25.8031,0.196166,10.4901,7.46185,572.415,283.248,290,0,0
"Jul 30, 05:00 am",0,0,0,0,574,290,290,0,0
"Jul 30, 06:00 am",0,0,0,0,574,290,290,0,0
"Jul 30, 07:00 am",0,0,0,0,574,290,290,0,0
"Jul 30, 08:00 am",98.1391,0,0,0,573.726,290,290,397.618,0.34666
"Jul 30, 09:00 am",268.574,0.384559,102.673,63.694,573.178,290.761,290.667,573.178,0.953799
"Jul 30, 10:00 am",266.99,0.436769,116.613,73.325,573.306,291.192,290.697,573.306,0.96385
"Jul 30, 11:00 am",266.99,0.438936,117.191,73.0647,573.317,290.986,290.567,573.317,0.966505
"Jul 30, 12:00 pm",278.287,0.439694,122.361,77.524,573.311,291.381,290.674,573.311,0.966778
"Jul 30, 01:00 pm",278.126,0.439063,122.115,77.5588,573.208,291.44,290.736,573.208,0.965803
"Jul 30, 02:00 pm",278.615,0.444551,123.859,77.0058,573.21,290.947,290.466,573.21,0.964773
"Jul 30, 03:00 pm",278.135,0.439172,122.149,77.5481,573.207,291.43,290.726,573.207,0.963349
"Jul 30, 04:00 pm",278.417,0.43976,122.437,77.5499,573.432,291.373,290.668,573.432,0.959535
"Jul 30, 05:00 pm",278.281,0.440044,122.456,77.4821,573.274,291.35,291.35,573.274,0.926009
"Jul 30, 06:00 pm",266.99,0.444063,118.56,74.1384,572.307,290.57,290,0,0
"Jul 30, 07:00 pm",267.09,0.44051,117.656,72.9078,572.248,290.91,290,0,0
"Jul 30, 08:00 pm",266.991,0.436013,116.411,73.4174,572.182,291.333,290,0,0
"Jul 30, 09:00 pm",266.99,0.439122,117.241,73.052,572.107,291.045,290,0,0
"Jul 30, 10:00 pm",266.99,0.441966,118,72.718,572.021,290.784,290,0,0
"Jul 30, 11:00 pm",266.99,0.444254,118.611,72.4492,571.921,290.577,290,0,0
"Jul 31, 12:00 am",267.06,0.429839,114.793,74.1745,571.799,291.938,290,0,0
"Jul 31, 01:00 am",266.909,0.422929,112.883,73.2698,571.646,292.594,290,0,0
"Jul 31, 02:00 am",267.058,0.424186,113.282,73.1616,571.439,292.494,290,0,0
"Jul 31, 03:00 am",266.769,0.424546,113.255,73.0415,571.114,292.467,290,0,0
"Jul 31, 04:00 am",20.7244,0.15753,8.4255,5.95967,572.737,284.578,290,0,0
"Jul 31, 05:00 am",0,0,0,0,574,290,290,0,0
"Jul 31, 06:00 am",0,0,0,0,574,290,290,0,0
"Jul 31, 07:00 am",0,0,0,0,574,290,290,0,0
"Jul 31, 08:00 am",110.639,0,0,0,573.736,290,290,407.423,0.383118
"Jul 31, 09:00 am",266.99,0.403915,107.841,66.514,573.219,290.667,290.612,573.219,0.957901
"Jul 31, 10:00 am",266.99,0.439187,117.258,73.0395,573.322,290.962,290.861,573.322,0.964852
"Jul 31, 11:00 am",266.99,0.437476,116.802,73.2402,573.328,291.124,291.014,573.328,0.966418
"Jul 31, 12:00 pm",278.581,0.442954,123.399,77.1997,573.315,291.088,290.845,573.315,0.966141
"Jul 31, 01:00 pm",278.406,0.442068,123.075,77.264,573.221,291.17,290.851,573.221,0.966227
"Jul 31, 02:00 pm",278.292,0.440694,122.642,77.404,573.228,291.293,290.871,573.228,0.965655
"Jul 31, 03:00 pm",278.331,0.44121,122.802,77.3508,573.221,291.247,290.539,573.221,0.964033
"Jul 31, 04:00 pm",278.42,0.441167,122.83,77.3794,573.313,291.249,290.881,573.313,0.952231
"Jul 31, 05:00 pm",278.32,0.440797,122.682,77.3998,573.246,291.283,291.257,573.246,0.922094
"Jul 31, 06:00 pm",266.99,0.442445,118.128,74.3218,572.305,290.721,290,0,0
"Jul 31, 07:00 pm",266.99,0.443575,118.43,74.1879,572.246,290.619,290,0,0
"Jul 31, 08:00 pm",267.24,0.442218,118.178,72.735,572.18,290.761,290,0,0
"Jul 31, 09:00 pm",266.99,0.436493,116.539,73.3511,572.105,291.293,290,0,0
"Jul 31, 10:00 pm",266.99,0.439054,117.223,73.0512,572.019,291.057,290,0,0
"Jul 31, 11:00 pm",266.99,0.441317,117.827,72.7866,571.919,290.851,290,0,0
"Aug 1, 12:00 am",266.99,0.444562,118.694,72.4117,571.798,290.556,290,0,0
"Aug 1, 01:00 am",266.987,0.439311,117.29,73.0387,571.645,291.056,290,0,0
"Aug 1, 02:00 am",267.039,0.428096,114.318,74.3701,571.438,292.122,290,0,0
"Aug 1, 03:00 am",267.038,0.428326,114.379,74.3419,571.115,292.12,290,0,0
"Aug 1, 04:00 am",23.9115,0.181767,9.72114,6.90355,572.536,283.744,290,0,0
"Aug 1, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 1, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 1, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 1, 08:00 am",102.541,0,0,0,573.736,290,290,400.578,0.359278
"Aug 1, 09:00 am",268.379,0.39286,104.89,64.6835,573.194,290.646,290.558,573.194,0.956444
"Aug 1, 10:00 am",266.99,0.439016,117.213,73.0635,573.305,290.98,290.877,573.305,0.964137
"Aug 1, 11:00 am",266.99,0.436863,116.638,73.3169,573.308,291.183,290.76,573.308,0.965385
"Aug 1, 12:00 pm",278.488,0.442021,123.097,77.2963,573.305,291.172,290.469,573.305,0.966677
"Aug 1, 01:00 pm",278.315,0.441243,122.804,77.3496,573.203,291.244,290.536,573.203,0.965725
"Aug 1, 02:00 pm",278.21,0.440018,122.417,77.4746,573.207,291.354,290.642,573.207,0.964676
"Aug 1, 03:00 pm",278.271,0.44077,122.654,77.3976,573.201,291.286,290.577,573.201,0.963105
"Aug 1, 04:00 pm",278.499,0.440724,122.741,77.4611,573.428,291.286,290.58,573.428,0.959301
"Aug 1, 05:00 pm",278.379,0.440525,122.633,77.4551,573.329,291.306,291.212,573.329,0.930132
"Aug 1, 06:00 pm",266.99,0.442243,118.074,74.3569,572.305,290.74,290,0,0
"Aug 1, 07:00 pm",266.99,0.443823,118.496,74.1693,572.245,290.596,290,0,0
"Aug 1, 08:00 pm",266.944,0.434272,115.926,73.6099,572.179,291.495,290,0,0
"Aug 1, 09:00 pm",266.99,0.437523,116.814,73.2401,572.105,291.196,290,0,0
"Aug 1, 10:00 pm",266.991,0.44046,117.599,72.8954,572.019,290.925,290,0,0
"Aug 1, 11:00 pm",266.99,0.443191,118.328,72.5741,571.918,290.676,290,0,0
"Aug 2, 12:00 am",266.987,0.44502,118.815,72.3627,571.797,290.513,290,0,0
"Aug 2, 01:00 am",267.057,0.430961,115.091,74.042,571.644,291.843,290,0,0
"Aug 2, 02:00 am",266.852,0.422644,112.783,73.2888,571.437,292.63,290,0,0
"Aug 2, 03:00 am",266.963,0.423181,112.974,73.2526,571.113,292.604,290,0,0
"Aug 2, 04:00 am",22.3013,0.169521,9.06656,6.42119,572.637,284.165,290,0,0
"Aug 2, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 2, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 2, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 2, 08:00 am",105.947,0,0,0,573.732,290,290,402.79,0.365903
"Aug 2, 09:00 am",267.33,0.399492,106.66,65.0032,573.197,290.396,290.355,573.197,0.956033
"Aug 2, 10:00 am",266.99,0.442595,118.168,72.6411,573.308,290.643,290.557,573.308,0.964336
"Aug 2, 11:00 am",266.99,0.439612,117.372,72.9921,573.317,290.922,290.823,573.317,0.966398
"Aug 2, 12:00 pm",278.596,0.443381,123.524,77.1537,573.293,291.05,290.76,573.293,0.964519
"Aug 2, 01:00 pm",278.479,0.443176,123.415,77.1486,573.196,291.071,290.741,573.196,0.964346
"Aug 2, 02:00 pm",278.412,0.442368,123.161,77.2297,573.201,291.143,290.742,573.201,0.963474
"Aug 2, 03:00 pm",278.437,0.442787,123.288,77.1856,573.188,291.106,290.689,573.188,0.961183
"Aug 2, 04:00 pm",278.634,0.442802,123.38,77.2344,573.381,291.1,283.284,573.381,0.956174
"Aug 2, 05:00 pm",278.407,0.44225,123.125,77.2447,573.206,291.154,291.128,573.206,0.915041
"Aug 2, 06:00 pm",266.99,0.444956,118.799,74.0315,572.294,290.487,290,0,0
"Aug 2, 07:00 pm",267.04,0.436246,116.495,73.394,572.235,291.31,290,0,0
"Aug 2, 08:00 pm",266.99,0.435587,116.297,73.4631,572.168,291.374,290,0,0
"Aug 2, 09:00 pm",266.99,0.438389,117.045,73.1336,572.094,291.115,290,0,0
"Aug 2, 10:00 pm",266.99,0.440977,117.737,72.8293,572.008,290.877,290,0,0
"Aug 2, 11:00 pm",266.99,0.443267,118.348,72.5596,571.907,290.67,290,0,0
"Aug 3, 12:00 am",266.99,0.44405,118.557,72.4685,571.786,290.605,290,0,0
"Aug 3, 01:00 am",266.99,0.44473,118.738,72.3891,571.633,290.551,290,0,0
"Aug 3, 02:00 am",266.927,0.438751,117.115,71.3965,571.427,291.12,290,0,0
"Aug 3, 03:00 am",267.053,0.433825,115.854,72.0091,571.105,291.608,290,0,0
"Aug 3, 04:00 am",25.5434,0.19418,10.3846,7.37594,572.427,283.317,290,0,0
"Aug 3, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 3, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 3, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 3, 08:00 am",110.317,0,0,0,573.729,290,290,407.075,0.380367
"Aug 3, 09:00 am",266.99,0.404058,107.879,66.3508,573.208,290.604,290.518,573.208,0.956454
"Aug 3, 10:00 am",266.99,0.439703,117.396,72.9825,573.316,290.914,290.815,573.316,0.964691
"Aug 3, 11:00 am",266.99,0.437561,116.824,73.2332,573.322,291.116,290.641,573.322,0.966753
"Aug 3, 12:00 pm",278.312,0.440028,122.465,77.4966,573.306,291.351,290.641,573.306,0.965879
"Aug 3, 01:00 pm",278.191,0.439769,122.34,77.4966,573.21,291.376,290.667,573.21,0.965544
"Aug 3, 02:00 pm",278.143,0.439182,122.155,77.5549,573.214,291.429,290.725,573.214,0.964551
"Aug 3, 03:00 pm",278.169,0.439565,122.273,77.5148,573.206,291.395,290.687,573.206,0.96276
"Aug 3, 04:00 pm",278.289,0.43928,122.247,77.5806,573.349,291.418,290.715,573.349,0.953467
"Aug 3, 05:00 pm",278.122,0.438688,122.009,77.6106,573.237,291.474,291.448,573.237,0.920476
"Aug 3, 06:00 pm",266.99,0.442922,118.256,74.2694,572.301,290.677,290,0,0
"Aug 3, 07:00 pm",266.99,0.444069,118.562,74.1334,572.242,290.573,290,0,0
"Aug 3, 08:00 pm",266.943,0.434235,115.916,73.6071,572.176,291.499,290,0,0
"Aug 3, 09:00 pm",266.99,0.437388,116.778,73.2494,572.101,291.209,290,0,0
"Aug 3, 10:00 pm",266.991,0.440217,117.534,72.9179,572.016,290.948,290,0,0
"Aug 3, 11:00 pm",266.99,0.442839,118.233,72.61,571.915,290.71,290,0,0
"Aug 4, 12:00 am",266.99,0.444767,118.748,72.3849,571.794,290.537,290,0,0
"Aug 4, 01:00 am",267.043,0.433569,115.782,72.0368,571.641,291.598,290,0,0
"Aug 4, 02:00 am",266.919,0.422916,112.884,73.2666,571.433,292.608,290,0,0
"Aug 4, 03:00 am",266.957,0.423076,112.943,73.2566,571.109,292.614,290,0,0
"Aug 4, 04:00 am",22.4645,0.170762,9.13292,6.4716,572.625,284.123,290,0,0
"Aug 4, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 4, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 4, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 4, 08:00 am",107.912,0,0,0,573.73,290,290,404.517,0.371611
"Aug 4, 09:00 am",266.99,0.399781,106.738,65.7229,573.2,290.625,290.568,573.2,0.956002
"Aug 4, 10:00 am",266.99,0.438758,117.144,73.0872,573.309,291.004,290.9,573.309,0.96432
"Aug 4, 11:00 am",266.996,0.435508,116.279,73.4717,573.315,291.311,290.89,573.315,0.966363
"Aug 4, 12:00 pm",266.99,0.443566,118.428,74.1922,573.301,290.552,290.473,573.301,0.966063
"Aug 4, 01:00 pm",266.99,0.44278,118.218,74.2853,573.195,290.633,290.542,573.195,0.964338
"Aug 4, 02:00 pm",266.99,0.441532,117.885,74.4326,573.192,290.75,290.653,573.192,0.962645
"Aug 4, 03:00 pm",266.99,0.442303,118.09,74.3428,573.191,290.678,290.584,573.191,0.961546
"Aug 4, 04:00 pm",278.469,0.441342,122.9,77.3697,573.345,291.232,290.527,573.345,0.95378
"Aug 4, 05:00 pm",278.382,0.441375,122.871,77.3445,573.258,291.231,291.205,573.258,0.924664
"Aug 4, 06:00 pm",266.99,0.444639,118.714,74.07,572.287,290.517,290,0,0
"Aug 4, 07:00 pm",266.944,0.434284,115.929,73.6056,572.228,291.491,290,0,0
"Aug 4, 08:00 pm",266.99,0.436479,116.536,73.3601,572.162,291.291,290,0,0
"Aug 4, 09:00 pm",266.99,0.439257,117.277,73.0335,572.087,291.034,290,0,0
"Aug 4, 10:00 pm",266.99,0.441936,117.992,72.7181,572,290.788,290,0,0
"Aug 4, 11:00 pm",266.99,0.443941,118.528,72.482,571.9,290.607,290,0,0
"Aug 5, 12:00 am",267.05,0.435668,116.345,73.4827,571.778,291.393,290,0,0
"Aug 5, 01:00 am",266.903,0.424546,113.313,74.7507,571.625,292.442,290,0,0
"Aug 5, 02:00 am",266.933,0.422988,112.909,73.2647,571.417,292.602,290,0,0
"Aug 5, 03:00 am",266.972,0.423364,113.026,73.2292,571.091,292.588,290,0,0
"Aug 5, 04:00 am",20.6001,0.156583,8.37494,5.92965,572.736,284.611,290,0,0
"Aug 5, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 5, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 5, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 5, 08:00 am",111.747,0,0,0,573.732,290,290,408.598,0.386216
"Aug 5, 09:00 am",266.99,0.405837,108.354,66.8031,573.213,290.662,290.607,573.213,0.956877
"Aug 5, 10:00 am",266.99,0.438671,117.121,73.0987,573.316,291.012,290.907,573.316,0.964634
"Aug 5, 11:00 am",266.99,0.43573,116.335,73.4448,573.319,291.289,291.171,573.319,0.966108
"Aug 5, 12:00 pm",266.99,0.442138,118.046,74.3595,573.287,290.687,290.6,573.287,0.963721
"Aug 5, 01:00 pm",266.99,0.441102,117.77,74.4814,573.159,290.792,290.691,573.159,0.960387
"Aug 5, 02:00 pm",267.215,0.439683,117.49,74.7051,573.428,290.918,290.819,573.428,0.957681
"Aug 5, 03:00 pm",266.99,0.441031,117.751,74.4896,573.154,290.799,290.697,573.154,0.957384
"Aug 5, 04:00 pm",278.283,0.440214,122.504,77.4582,573.261,291.335,290.958,573.261,0.946591
"Aug 5, 05:00 pm",278.314,0.440656,122.641,77.4119,573.253,291.296,291.27,573.253,0.92366
"Aug 5, 06:00 pm",266.99,0.444472,118.67,74.0869,572.303,290.532,290,0,0
"Aug 5, 07:00 pm",266.944,0.434197,115.906,73.6138,572.243,291.498,290,0,0
"Aug 5, 08:00 pm",266.99,0.436487,116.538,73.358,572.177,291.289,290,0,0
"Aug 5, 09:00 pm",266.99,0.439208,117.264,73.0382,572.102,291.037,290,0,0
"Aug 5, 10:00 pm",266.99,0.441478,117.87,72.7718,572.016,290.83,290,0,0
"Aug 5, 11:00 pm",266.99,0.443258,118.345,72.5624,571.915,290.67,290,0,0
"Aug 6, 12:00 am",266.867,0.443701,118.409,72.4916,571.794,290.631,290,0,0
"Aug 6, 01:00 am",267.06,0.429962,114.826,72.4678,571.641,291.936,290,0,0
"Aug 6, 02:00 am",266.866,0.422695,112.803,73.2793,571.433,292.626,290,0,0
"Aug 6, 03:00 am",266.945,0.422963,112.908,73.2684,571.109,292.624,290,0,0
"Aug 6, 04:00 am",21.9895,0.167149,8.93981,6.33612,572.655,284.247,290,0,0
"Aug 6, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 6, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 6, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 6, 08:00 am",110.075,0,0,0,573.733,290,290,406.82,0.380319
"Aug 6, 09:00 am",266.99,0.400989,107.06,66.5963,573.208,290.854,290.787,573.208,0.956976
"Aug 6, 10:00 am",266.99,0.436703,116.596,73.3333,573.308,291.198,291.083,573.308,0.96438
"Aug 6, 11:00 am",266.953,0.434446,115.976,73.588,573.31,291.409,290.993,573.31,0.965955
"Aug 6, 12:00 pm",278.299,0.439987,122.448,77.4958,573.297,291.355,290.929,573.297,0.965591
"Aug 6, 01:00 pm",278.134,0.439369,122.203,77.5292,573.188,291.413,290.706,573.188,0.963736
"Aug 6, 02:00 pm",278.12,0.439223,122.157,79.2185,573.188,291.426,290.81,573.188,0.962362
"Aug 6, 03:00 pm",278.123,0.43932,122.185,77.5314,573.183,291.418,290.711,573.183,0.960795
"Aug 6, 04:00 pm",278.396,0.439958,122.483,77.5217,573.394,291.355,284.095,573.394,0.95786
"Aug 6, 05:00 pm",278.287,0.440318,122.535,77.4488,573.256,291.326,291.3,573.256,0.924308
"Aug 6, 06:00 pm",266.99,0.441721,117.935,74.4139,572.292,290.79,290,0,0
"Aug 6, 07:00 pm",266.99,0.443827,118.497,74.1641,572.233,290.597,290,0,0
"Aug 6, 08:00 pm",266.944,0.434663,116.031,73.5593,572.166,291.459,290,0,0
"Aug 6, 09:00 pm",266.99,0.438132,116.977,73.1629,572.091,291.139,290,0,0
"Aug 6, 10:00 pm",266.99,0.440999,117.742,72.8255,572.005,290.875,290,0,0
"Aug 6, 11:00 pm",266.99,0.443593,118.435,72.5198,571.904,290.64,290,0,0
"Aug 7, 12:00 am",267.062,0.43327,115.71,72.0733,571.783,291.619,290,0,0
"Aug 7, 01:00 am",266.886,0.423407,113.001,73.196,571.629,292.549,290,0,0
"Aug 7, 02:00 am",267.126,0.42517,113.574,73.0517,571.42,292.405,290,0,0
"Aug 7, 03:00 am",266.848,0.425695,113.596,72.9178,571.093,292.363,290,0,0
"Aug 7, 04:00 am",20.9111,0.158949,8.50137,6.00272,572.716,284.53,290,0,0
"Aug 7, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 7, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 7, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 7, 08:00 am",109.081,0,0,0,573.732,290,290,405.763,0.376387
"Aug 7, 09:00 am",266.99,0.404245,107.929,65.7514,573.195,290.392,290.353,573.195,0.956178
"Aug 7, 10:00 am",266.99,0.4422,118.063,72.6887,573.298,290.681,290.592,573.298,0.963993
"Aug 7, 11:00 am",266.99,0.44001,117.478,72.9453,573.304,290.886,290.788,573.304,0.966011
"Aug 7, 12:00 pm",277.801,0.434402,120.677,76.3778,573.297,291.86,291.106,573.297,0.966294
"Aug 7, 01:00 pm",277.658,0.433863,120.466,76.406,573.204,291.91,291.159,573.204,0.965637
"Aug 7, 02:00 pm",278.339,0.441469,122.878,77.3228,573.206,291.224,290.878,573.206,0.964644
"Aug 7, 03:00 pm",278.624,0.444725,123.911,76.9903,573.203,290.932,290.718,573.203,0.963328
"Aug 7, 04:00 pm",278.799,0.444071,123.806,77.1139,573.432,290.986,290.687,573.432,0.959736
"Aug 7, 05:00 pm",278.572,0.442878,123.374,77.2014,573.313,291.095,291.065,573.313,0.930257
"Aug 7, 06:00 pm",266.99,0.442819,118.228,74.2794,572.296,290.687,290,0,0
"Aug 7, 07:00 pm",266.99,0.44399,118.541,74.1403,572.237,290.581,290,0,0
"Aug 7, 08:00 pm",267.04,0.436003,116.43,75.0963,572.171,291.337,290,0,0
"Aug 7, 09:00 pm",266.99,0.43674,116.605,73.3227,572.096,291.27,290,0,0
"Aug 7, 10:00 pm",266.99,0.439317,117.293,73.0203,572.01,291.033,290,0,0
"Aug 7, 11:00 pm",266.99,0.441501,117.876,72.7644,571.909,290.835,290,0,0
"Aug 8, 12:00 am",266.99,0.44281,118.226,72.6138,571.788,290.72,290,0,0
"Aug 8, 01:00 am",266.99,0.443717,118.468,72.5081,571.635,290.645,290,0,0
"Aug 8, 02:00 am",266.99,0.444866,118.775,72.3742,571.428,290.551,290,0,0
"Aug 8, 03:00 am",267.117,0.440965,117.789,71.1835,571.106,290.942,290,0,0
"Aug 8, 04:00 am",26.5439,0.201793,10.7913,7.66761,572.364,283.055,290,0,0
"Aug 8, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 8, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 8, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 8, 08:00 am",116.318,0,0,0,573.723,290,290,413.452,0.401051
"Aug 8, 09:00 am",266.991,0.412339,110.09,68.1789,573.21,290.774,290.678,573.21,0.955716
"Aug 8, 10:00 am",266.99,0.43802,116.947,73.1792,573.312,291.073,290.609,573.312,0.964396
"Aug 8, 11:00 am",266.99,0.43561,116.303,73.4609,573.318,291.301,290.663,573.318,0.966758
"Aug 8, 12:00 pm",278.601,0.443445,123.544,77.1453,573.292,291.045,290.347,573.292,0.964798
"Aug 8, 01:00 pm",278.482,0.443311,123.454,77.1302,573.187,291.059,290.359,573.187,0.963128
"Aug 8, 02:00 pm",278.432,0.442706,123.263,77.1897,573.19,291.113,290.411,573.19,0.962156
"Aug 8, 03:00 pm",278.496,0.443386,123.481,77.1225,573.194,291.052,290.352,573.194,0.961312
"Aug 8, 04:00 pm",278.654,0.443629,123.619,77.1322,573.328,291.027,290.331,573.328,0.952879
"Aug 8, 05:00 pm",278.588,0.443569,123.573,77.1217,573.268,291.034,291.008,573.268,0.927197
"Aug 8, 06:00 pm",266.99,0.442512,118.146,74.3204,572.287,290.716,290,0,0
"Aug 8, 07:00 pm",266.99,0.444539,118.687,74.0808,572.228,290.53,290,0,0
"Aug 8, 08:00 pm",266.99,0.435431,116.256,73.481,572.161,291.389,290,0,0
"Aug 8, 09:00 pm",266.99,0.438668,117.12,73.1003,572.086,291.089,290,0,0
"Aug 8, 10:00 pm",266.99,0.441427,117.857,72.7759,572,290.836,290,0,0
"Aug 8, 11:00 pm",266.99,0.443608,118.439,72.5191,571.899,290.639,290,0,0
"Aug 9, 12:00 am",266.884,0.44288,118.197,72.5878,571.777,290.71,290,0,0
"Aug 9, 01:00 am",266.745,0.422523,112.706,74.9353,571.624,292.626,290,0,0
"Aug 9, 02:00 am",267.013,0.423925,113.194,73.1695,571.416,292.518,290,0,0
"Aug 9, 03:00 am",266.757,0.424679,113.286,73.0134,571.091,292.456,290,0,0
"Aug 9, 04:00 am",22.2383,0.169042,9.04095,6.38894,572.631,284.182,290,0,0
"Aug 9, 05:00 am",0,0,0,0,574,290,290,0,0
"Aug 9, 06:00 am",0,0,0,0,574,290,290,0,0
"Aug 9, 07:00 am",0,0,0,0,574,290,290,0,0
"Aug 9, 08:00 am",119.01,0,0,0,573.727,290,290,416.319,0.411684
"Aug 9, 09:00 am",267.063,0.406276,108.503,68.5785,573.224,291.775,291.279,573.224,0.956759
"Aug 9, 10:00 am",266.99,0.443964,118.534,72.4788,573.313,290.514,290.436,573.313,0.964724
"Aug 9, 11:00 am",266.99,0.441263,117.813,72.7957,573.317,290.767,290.675,573.317,0.966697
"Aug 9, 12:00 pm",277.839,0.434651,120.763,76.3592,573.312,291.837,291.082,573.312,0.967298
"Aug 9, 01:00 pm",277.682,0.433893,120.484,76.4107,573.224,291.907,291.156,573.224,0.966821
"Aug 9, 02:00 pm",278.663,0.444887,123.973,76.9832,573.228,290.917,290.667,573.228,0.966046
"Aug 9, 03:00 pm",278.605,0.444256,123.772,75.3699,573.225,290.973,290.643,573.225,0.964592
"Aug 9, 04:00 pm",278.756,0.445096,124.073,76.9809,573.301,290.896,290.591,573.301,0.952675
"Aug 9, 05:00 pm",278.682,0.444687,123.926,77.0117,573.264,290.934,290.945,573.264,0.926289
"Aug 9, 06:00 pm",266.829,0.434944,116.056,73.4932,572.298,291.42,290,0,0
"Aug 9, 07:00 pm",266.991,0.436273,116.481,73.3792,572.238,291.305,290,0,0
"Aug 9, 08:00 pm",266.99,0.43829,117.019,73.1425,572.172,291.119,290,0,0
"Aug 9, 09:00 pm",266.991,0.440667,117.654,72.8641,572.097,290.901,290,0,0
"Aug 9, 10:00 pm",266.99,0.442696,118.195,72.6261,572.011,290.717,290,0,0
"Aug 9, 11:00 pm",266.99,0.444282,118.619,72.44,571.91,290.575,290,0,0
"Aug 10, 12:00 am",267.078,0.440249,117.581,71.2557,571.788,290.963,290,0,0
"Aug 10, 01:00 am",267.044,0.436002,116.432,73.4381,571.635,291.37,290,0,0
"Aug 10, 02:00 am",267.055,0.431959,115.357,72.2284,571.428,291.763,290,0,0
"Aug 10, 03:00 am",267.013,0.425985,113.743,74.6066,571.104,292.342,290,0,0
